date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-12-30,7.27,7.34,7.07,7.02,2013554.75,-0.14,-1.94,7.274,7.055,6.783,2054549.45,2358863.84,1655227.69,2.37
2016-12-29,7.21,7.32,7.21,7.19,1398834.25,-0.08,-1.1,7.358,6.966,6.767,2505638.3,2211126.25,1674081.28,1.65
2016-12-28,7.3,7.36,7.29,7.16,2107485.0,-0.04,-0.55,7.356,6.868,6.745,3132523.35,2135478.95,1694723.94,2.48
2016-12-27,7.42,7.45,7.33,7.24,2214166.0,-0.14,-1.87,7.278,6.768,6.711,3329293.15,1979315.25,1630693.98,2.61
2016-12-26,7.34,7.56,7.47,7.3,2538707.25,-0.02,-0.27,7.066,6.68,6.676,2998469.96,1825729.95,1597819.16,2.99
2016-12-23,7.18,7.59,7.49,7.12,4268999.0,0.29,4.03,6.836,6.579,6.631,2663178.24,1675802.62,1517993.09,5.03
2016-12-22,7.01,7.33,7.2,7.01,4533259.5,0.3,4.35,6.574,6.491,6.582,1916614.2,1348018.36,1340274.62,5.35
2016-12-21,6.39,6.9,6.9,6.34,3091334.0,0.63,10.05,6.38,6.438,6.547,1138434.56,1007442.64,1134242.75,3.64
2016-12-20,6.28,6.31,6.27,6.18,560050.06,-0.05,-0.79,6.258,6.409,6.526,629337.35,774193.47,1001944.82,0.66
2016-12-19,6.18,6.41,6.32,6.18,862248.62,0.14,2.27,6.294,6.452,6.539,652989.94,825790.3,1013752.0,1.02
2016-12-16,6.23,6.28,6.18,6.14,536178.81,-0.05,-0.8,6.322,6.511,6.546,688427.0,951591.54,989948.54,0.63
2016-12-15,6.23,6.36,6.23,6.19,642361.31,-0.06,-0.95,6.408,6.568,6.56,779422.53,1137036.31,990207.61,0.76
2016-12-14,6.4,6.44,6.29,6.28,545847.94,-0.16,-2.48,6.496,6.621,6.579,876450.71,1253968.93,1003338.11,0.64
2016-12-13,6.39,6.55,6.45,6.26,678313.0,-0.01,-0.15,6.56,6.654,6.592,919049.59,1282072.71,1012061.97,0.8
2016-12-12,6.59,6.59,6.46,6.32,1039433.94,-0.15,-2.27,6.61,6.672,6.596,998590.66,1369908.36,1036212.64,1.23
2016-12-09,6.6,6.67,6.61,6.5,991156.44,-0.06,-0.9,6.7,6.683,6.603,1214756.08,1360183.56,1050268.53,1.17
2016-12-08,6.6,6.81,6.67,6.56,1127502.25,0.06,0.91,6.728,6.673,6.592,1494650.09,1332530.87,1026322.67,1.33
2016-12-07,6.64,6.68,6.61,6.53,758842.31,-0.03,-0.45,6.746,6.655,6.576,1631487.14,1261042.86,993883.78,0.89
2016-12-06,6.88,6.9,6.7,6.65,1076018.38,-0.2,-2.9,6.748,6.642,6.559,1645095.84,1229696.18,975362.48,1.27
2016-12-05,6.68,7.07,6.91,6.63,2120261.0,0.17,2.52,6.734,6.626,6.54,1741226.06,1201713.7,931294.91,2.5
2016-12-02,6.85,7.06,6.75,6.73,2390626.5,-0.02,-0.29,6.666,6.58,6.511,1505611.04,1028305.55,835921.0,2.82
2016-12-01,6.55,6.87,6.76,6.51,1811687.5,0.14,2.12,6.618,6.551,6.492,1170411.65,843378.92,732492.15,2.14
2016-11-30,6.62,6.68,6.62,6.54,826885.81,-0.02,-0.3,6.564,6.536,6.475,890598.57,752707.29,668724.57,0.97
2016-11-29,6.53,6.75,6.63,6.53,1556669.5,0.05,0.76,6.536,6.529,6.459,814296.52,742051.22,643320.06,1.84
2016-11-28,6.5,6.58,6.57,6.46,942185.88,0.07,1.08,6.518,6.52,6.446,662201.33,702516.91,577865.74,1.11
2016-11-25,6.48,6.54,6.51,6.4,714629.56,0.01,0.15,6.494,6.522,6.433,551000.05,740353.51,543865.46,0.84
2016-11-24,6.49,6.54,6.49,6.44,412622.12,0.0,0.0,6.484,6.51,6.423,516346.18,720114.46,528186.6,0.49
2016-11-23,6.54,6.56,6.48,6.47,445375.53,-0.06,-0.92,6.508,6.497,6.417,614816.01,726724.71,531176.67,0.53
2016-11-22,6.49,6.57,6.54,6.42,796193.56,0.08,1.24,6.522,6.475,6.415,669805.92,721028.78,533480.41,0.94
2016-11-21,6.42,6.52,6.45,6.39,386179.5,-0.01,-0.15,6.522,6.453,6.414,742832.49,660876.12,525844.07,0.46
2016-11-18,6.57,6.57,6.46,6.44,541360.19,-0.15,-2.27,6.55,6.442,6.423,929706.96,643536.46,544887.82,0.64
2016-11-17,6.53,6.65,6.61,6.46,904971.25,0.06,0.92,6.536,6.432,6.43,923882.74,621605.39,565086.22,1.07
2016-11-16,6.52,6.62,6.55,6.42,720325.12,0.01,0.15,6.486,6.413,6.436,838633.42,584741.84,600191.49,0.85
2016-11-15,6.59,6.74,6.54,6.5,1161326.38,-0.05,-0.76,6.428,6.388,6.437,772251.63,544588.9,647776.19,1.37
2016-11-14,6.44,6.65,6.59,6.39,1320551.88,0.21,3.29,6.384,6.371,6.429,578919.75,453214.57,628567.5,1.56
2016-11-11,6.31,6.43,6.39,6.28,512239.09,0.04,0.63,6.334,6.344,6.413,357365.95,347377.42,596471.53,0.6
2016-11-10,6.25,6.39,6.36,6.25,478724.62,0.11,1.76,6.328,6.336,6.412,319328.04,336258.73,607756.1,0.56
2016-11-09,6.33,6.34,6.26,6.19,388416.16,-0.07,-1.11,6.34,6.336,6.401,330850.27,335628.63,594437.79,0.46
2016-11-08,6.35,6.37,6.32,6.3,194667.02,-0.01,-0.16,6.348,6.355,6.396,316926.17,345932.05,593432.79,0.23
2016-11-07,6.35,6.37,6.34,6.32,212782.88,-0.02,-0.31,6.358,6.374,6.39,327509.38,390812.01,602228.37,0.25
2016-11-04,6.39,6.43,6.36,6.35,322049.53,-0.05,-0.78,6.354,6.404,6.382,337388.89,446239.17,616319.48,0.38
2016-11-03,6.29,6.47,6.42,6.26,536335.75,0.12,1.91,6.344,6.427,6.375,353189.42,508567.04,623348.6,0.63
2016-11-02,6.37,6.39,6.3,6.28,318795.69,-0.06,-0.94,6.332,6.459,6.361,340406.99,615641.13,613536.46,0.38
2016-11-01,6.34,6.37,6.37,6.32,247583.05,0.05,0.79,6.362,6.485,6.353,374937.92,750963.48,610328.11,0.29
2016-10-31,6.31,6.34,6.32,6.25,262180.41,0.02,0.32,6.39,6.487,6.339,454114.64,803920.43,613625.93,0.31
2016-10-28,6.41,6.42,6.31,6.3,401052.22,-0.04,-0.63,6.454,6.481,6.329,555089.46,845565.64,614402.95,0.47
2016-10-27,6.43,6.44,6.36,6.34,472423.59,-0.09,-1.4,6.51,6.487,6.326,663944.66,879253.46,603869.91,0.56
2016-10-26,6.5,6.51,6.45,6.39,491450.31,-0.07,-1.07,6.586,6.466,6.323,890875.26,853246.94,595895.48,0.58
2016-10-25,6.6,6.61,6.51,6.44,643466.69,-0.12,-1.81,6.608,6.437,6.313,1126989.05,840933.53,580417.75,0.76
2016-10-24,6.6,6.7,6.64,6.5,767054.5,0.04,0.61,6.584,6.406,6.3,1153726.22,813644.73,558627.13,0.9
2016-10-21,6.7,6.74,6.59,6.54,945328.19,-0.15,-2.23,6.508,6.36,6.284,1136041.82,786399.8,530387.12,1.11
2016-10-20,6.5,6.78,6.74,6.47,1607076.62,0.17,2.59,6.464,6.323,6.27,1094562.26,738130.15,493202.97,1.89
2016-10-19,6.41,6.74,6.56,6.37,1672019.25,0.17,2.66,6.346,6.262,6.249,815618.62,611431.79,422512.12,1.97
2016-10-18,6.25,6.43,6.39,6.23,777152.56,0.13,2.08,6.266,6.22,6.239,554878.0,469692.74,368525.28,0.92
2016-10-17,6.39,6.39,6.26,6.23,678632.5,-0.12,-1.88,6.228,6.19,6.242,473563.23,423331.43,347842.33,0.8
2016-10-14,6.15,6.42,6.37,6.13,737930.38,0.22,3.58,6.212,6.177,6.255,436757.77,383240.25,327788.3,0.87
2016-10-13,6.14,6.19,6.15,6.12,212358.41,-0.01,-0.16,6.182,6.164,6.262,381698.05,328486.37,307807.59,0.25
2016-10-12,6.18,6.19,6.16,6.11,368316.16,-0.04,-0.65,6.178,6.179,6.28,407244.96,338544.02,316825.32,0.43
2016-10-11,6.17,6.23,6.2,6.16,370578.72,0.01,0.16,6.174,6.188,6.299,384507.47,319901.98,320446.41,0.44
2016-10-10,6.23,6.25,6.18,6.16,494605.16,-0.03,-0.48,6.152,6.194,6.32,373099.63,303609.53,318468.68,0.58
2016-09-30,6.09,6.23,6.22,6.08,462631.78,0.09,1.47,6.142,6.208,6.337,329722.74,274374.45,305687.26,0.55
2016-09-29,6.09,6.14,6.13,6.06,340092.97,0.0,0.0,6.146,6.217,6.351,275274.69,248275.78,304167.0,0.4
2016-09-28,6.12,6.17,6.14,6.06,254628.73,0.05,0.82,6.18,6.236,6.373,269843.08,233592.46,317740.74,0.3
2016-09-27,6.11,6.15,6.09,6.02,313539.53,-0.04,-0.65,6.202,6.258,6.401,255296.49,267357.82,315135.49,0.37
2016-09-26,6.24,6.24,6.13,6.12,277720.69,-0.11,-1.76,6.236,6.293,6.431,234119.42,272353.23,315840.13,0.33
2016-09-23,6.29,6.29,6.24,6.23,190391.52,-0.06,-0.95,6.274,6.333,6.46,219026.15,272336.36,315192.62,0.22
2016-09-22,6.29,6.32,6.3,6.26,312934.94,0.05,0.8,6.288,6.36,6.485,221276.87,287128.8,316005.26,0.37
2016-09-21,6.26,6.27,6.25,6.23,181895.78,-0.01,-0.16,6.292,6.381,6.508,197341.83,295106.61,312183.44,0.21
2016-09-20,6.32,6.33,6.26,6.24,207654.16,-0.06,-0.95,6.314,6.409,6.534,279419.14,320990.84,314716.85,0.24
2016-09-19,6.33,6.35,6.32,6.29,202254.36,0.0,0.0,6.35,6.445,6.561,310587.05,333327.84,326349.81,0.24
2016-09-14,6.31,6.33,6.31,6.24,201645.11,-0.01,-0.16,6.392,6.465,6.589,325646.56,337000.07,337597.25,0.24
2016-09-13,6.35,6.35,6.32,6.27,193259.75,-0.04,-0.63,6.432,6.485,6.618,352980.74,360058.22,354759.61,0.23
2016-09-12,6.39,6.39,6.36,6.21,592282.31,-0.08,-1.24,6.47,6.51,6.649,392871.39,401889.03,376038.77,0.7
2016-09-09,6.5,6.51,6.44,6.43,363493.72,-0.08,-1.23,6.504,6.543,6.678,362562.55,362913.17,393495.39,0.43
2016-09-08,6.5,6.56,6.53,6.47,277551.91,0.02,0.31,6.54,6.569,6.697,356068.63,359327.03,392104.97,0.33
2016-09-07,6.52,6.52,6.51,6.48,338316.0,0.0,0.0,6.538,6.586,6.708,348353.59,358048.89,395055.04,0.4
2016-09-06,6.52,6.52,6.51,6.42,392713.03,-0.02,-0.31,6.538,6.609,6.724,367135.7,344881.72,392235.13,0.46
2016-09-05,6.62,6.63,6.53,6.49,440738.09,-0.09,-1.36,6.55,6.634,6.741,410906.66,329260.27,393004.35,0.52
2016-09-02,6.54,6.62,6.62,6.5,331024.12,0.1,1.53,6.582,6.659,6.758,363263.79,308442.85,394166.32,0.39
2016-09-01,6.51,6.57,6.52,6.51,238976.69,0.01,0.15,6.598,6.677,6.771,362585.43,319371.77,399560.79,0.28
2016-08-31,6.56,6.57,6.51,6.46,432226.59,-0.06,-0.91,6.634,6.712,6.792,367744.2,338194.43,411270.39,0.51
2016-08-30,6.69,6.69,6.57,6.54,611567.81,-0.11,-1.65,6.68,6.75,6.819,322627.74,349461.0,426693.84,0.72
2016-08-29,6.69,6.71,6.69,6.66,202523.73,0.0,0.0,6.718,6.787,6.835,247613.87,350188.5,413701.8,0.24
2016-08-26,6.69,6.73,6.7,6.66,327632.31,0.0,0.0,6.736,6.813,6.843,253621.91,424077.61,425427.28,0.39
2016-08-25,6.73,6.74,6.7,6.66,264770.56,-0.04,-0.59,6.756,6.824,6.856,276158.12,424882.91,437499.26,0.31
2016-08-24,6.77,6.79,6.74,6.72,206644.3,-0.03,-0.44,6.79,6.83,6.872,308644.66,432061.18,478951.81,0.24
2016-08-23,6.77,6.81,6.76,6.73,236498.45,-0.01,-0.15,6.82,6.838,6.879,376294.25,439588.55,512779.5,0.28
2016-08-22,6.81,6.81,6.78,6.76,232563.94,-0.03,-0.44,6.856,6.848,6.89,452763.14,456748.43,531564.25,0.27
2016-08-19,6.83,6.86,6.8,6.76,440313.34,-0.07,-1.02,6.89,6.856,6.893,594533.3,479889.79,531734.28,0.52
2016-08-18,6.87,6.95,6.87,6.83,427203.28,-0.02,-0.29,6.892,6.864,6.895,573607.7,479749.81,536236.96,0.5
