date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-12-30,7.43,7.47,7.38,7.38,177186.06,-0.04,-0.54,7.534,7.625,7.565,271986.81,396917.68,430510.26,0.4
2016-12-29,7.51,7.54,7.42,7.38,289377.41,-0.12,-1.59,7.606,7.659,7.576,312374.04,418743.29,474945.09,0.65
2016-12-28,7.66,7.7,7.54,7.52,230054.77,-0.08,-1.05,7.68,7.689,7.583,375441.34,437220.38,500119.64,0.52
2016-12-27,7.68,7.75,7.62,7.61,252097.88,-0.09,-1.17,7.742,7.702,7.574,504441.73,514235.27,509868.63,0.57
2016-12-26,7.68,7.72,7.71,7.5,411217.94,-0.03,-0.39,7.718,7.69,7.57,522848.43,547185.32,538045.68,0.93
2016-12-23,7.78,7.84,7.74,7.7,379122.19,-0.05,-0.64,7.716,7.653,7.558,521848.55,558541.06,538311.39,0.86
2016-12-22,7.8,7.95,7.79,7.74,604713.94,-0.06,-0.76,7.712,7.617,7.543,525112.53,545288.12,541249.14,1.37
2016-12-21,7.53,8.07,7.85,7.5,875056.69,0.35,4.67,7.698,7.573,7.523,498999.41,509787.03,526384.37,1.98
2016-12-20,7.67,7.67,7.5,7.45,344131.38,-0.2,-2.6,7.662,7.53,7.504,524028.82,454302.41,511212.95,0.78
2016-12-19,7.74,7.9,7.7,7.65,406218.56,-0.02,-0.26,7.662,7.527,7.504,571522.22,450866.25,523399.06,0.92
2016-12-16,7.69,7.8,7.72,7.6,395442.09,0.0,0.0,7.59,7.505,7.489,595233.57,464102.83,522637.24,0.89
2016-12-15,7.58,7.74,7.72,7.54,474148.31,0.05,0.65,7.522,7.493,7.466,565463.7,531146.9,512304.34,1.07
2016-12-14,7.45,7.84,7.67,7.44,1000203.75,0.17,2.27,7.448,7.476,7.448,520574.65,563018.9,502578.92,2.26
2016-12-13,7.28,7.53,7.5,7.22,581598.38,0.16,2.18,7.398,7.445,7.43,384576.01,505501.99,465322.11,1.32
2016-12-12,7.53,7.56,7.34,7.23,524775.31,-0.04,-0.54,7.392,7.449,7.418,330210.28,528906.05,449337.04,1.19
2016-12-09,7.38,7.43,7.38,7.33,246592.75,0.03,0.41,7.42,7.462,7.419,332972.09,518081.73,452244.72,0.56
2016-12-08,7.43,7.44,7.35,7.31,249703.05,-0.07,-0.94,7.464,7.469,7.413,496830.09,537210.17,456862.6,0.56
2016-12-07,7.42,7.45,7.42,7.3,320210.56,-0.05,-0.67,7.504,7.473,7.403,605463.16,542981.71,453881.95,0.72
2016-12-06,7.42,7.6,7.47,7.42,309769.72,-0.02,-0.27,7.492,7.478,7.384,626427.97,568123.48,444624.2,0.7
2016-12-05,7.51,7.55,7.48,7.36,538584.38,-0.11,-1.45,7.506,7.48,7.365,727601.81,595931.87,433792.41,1.22
2016-12-02,7.6,7.94,7.6,7.56,1065882.75,0.06,0.8,7.504,7.472,7.346,703191.36,581171.66,411007.35,2.41
2016-12-01,7.56,7.67,7.55,7.51,792868.38,0.2,2.72,7.474,7.439,7.32,577590.24,493461.78,362496.67,1.79
2016-11-30,7.49,7.5,7.36,7.3,425034.62,-0.18,-2.39,7.442,7.419,7.297,480500.27,442138.94,329630.7,0.96
2016-11-29,7.46,7.6,7.54,7.41,815638.94,0.07,0.94,7.464,7.415,7.283,509818.99,425142.22,314292.96,1.84
2016-11-28,7.41,7.5,7.47,7.36,416532.12,0.02,0.27,7.454,7.387,7.263,464261.92,369768.04,278761.8,0.94
2016-11-25,7.39,7.46,7.45,7.25,437877.16,0.05,0.68,7.44,7.375,7.246,459151.95,386407.71,264276.74,0.99
2016-11-24,7.45,7.56,7.39,7.38,307418.5,-0.08,-1.07,7.404,7.356,7.235,409333.32,376515.04,249989.69,0.7
2016-11-23,7.47,7.65,7.47,7.41,571628.25,-0.02,-0.27,7.396,7.332,7.227,403777.62,364782.19,241593.04,1.29
2016-11-22,7.47,7.57,7.49,7.39,587853.56,0.08,1.08,7.366,7.289,7.216,340465.45,321124.93,220252.28,1.33
2016-11-21,7.25,7.42,7.4,7.24,390982.28,0.13,1.79,7.32,7.25,7.206,275274.15,271652.95,203623.08,0.88
2016-11-18,7.33,7.36,7.27,7.21,188784.02,-0.08,-1.09,7.31,7.219,7.205,313663.47,240843.04,214237.11,0.43
2016-11-17,7.26,7.37,7.35,7.25,279639.97,0.03,0.41,7.308,7.2,7.199,343696.76,231531.56,214656.23,0.63
2016-11-16,7.31,7.34,7.32,7.2,255067.44,0.06,0.83,7.268,7.175,7.188,325786.77,217122.45,206877.21,0.58
2016-11-15,7.31,7.35,7.26,7.23,261897.05,-0.08,-1.09,7.212,7.15,7.178,301784.4,203443.7,202723.41,0.59
2016-11-14,7.21,7.49,7.35,7.21,582928.88,0.09,1.24,7.18,7.139,7.171,268031.74,187755.57,198640.26,1.32
2016-11-11,7.14,7.28,7.26,7.13,338950.44,0.11,1.54,7.128,7.117,7.154,168022.62,142145.78,175234.58,0.77
2016-11-10,7.08,7.18,7.15,7.06,190090.02,0.12,1.71,7.092,7.113,7.144,119366.37,123464.34,164260.84,0.43
2016-11-09,7.1,7.11,7.04,7.0,135055.62,-0.07,-0.98,7.082,7.121,7.137,108458.14,118403.89,158374.85,0.31
2016-11-08,7.11,7.12,7.1,7.07,93133.74,0.02,0.28,7.088,7.143,7.136,105102.99,119379.64,156181.08,0.21
2016-11-07,7.08,7.12,7.09,7.04,82883.26,0.01,0.14,7.098,7.162,7.135,107479.41,135593.21,160159.86,0.19
2016-11-04,7.09,7.12,7.08,7.06,95669.2,-0.03,-0.42,7.106,7.191,7.131,116268.94,187631.18,164990.76,0.22
2016-11-03,7.05,7.15,7.1,7.04,135548.88,0.04,0.57,7.134,7.198,7.119,127562.31,197780.89,164022.99,0.31
2016-11-02,7.13,7.13,7.07,7.05,118279.86,-0.08,-1.12,7.16,7.2,7.107,128349.64,196631.98,163347.06,0.27
2016-11-01,7.11,7.15,7.15,7.04,105015.84,0.04,0.56,7.198,7.205,7.092,133656.29,202003.13,160068.42,0.24
