date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-12-30,10.6,10.71,10.7,10.6,125754.57,0.08,0.75,10.698,10.856,11.079,152952.42,181622.17,292856.19,0.44
2016-12-29,10.65,10.69,10.62,10.57,151334.39,-0.03,-0.28,10.726,10.899,11.149,195972.43,187274.42,348397.54,0.53
2016-12-28,10.76,10.77,10.65,10.63,140018.89,-0.11,-1.02,10.806,10.949,11.212,202069.19,196535.0,392042.34,0.49
2016-12-27,10.77,10.83,10.76,10.73,126454.11,0.0,0.0,10.894,10.99,11.271,204107.9,207008.61,421211.53,0.45
2016-12-26,10.77,10.82,10.76,10.6,221200.12,-0.08,-0.74,10.946,11.027,11.314,223968.07,230214.29,448652.88,0.78
2016-12-23,11.02,11.02,10.84,10.8,340854.62,-0.18,-1.63,11.014,11.049,11.357,210291.93,274126.75,482504.49,1.2
2016-12-22,11.08,11.09,11.02,10.99,181818.22,-0.07,-0.63,11.072,11.095,11.4,178576.41,279445.04,524196.32,0.64
2016-12-21,11.04,11.12,11.09,11.04,150212.44,0.07,0.64,11.092,11.137,11.411,191000.81,295263.43,536861.62,0.53
2016-12-20,11.09,11.1,11.02,11.0,225754.94,-0.08,-0.72,11.086,11.189,11.421,209909.31,313075.16,568585.23,0.8
2016-12-19,11.13,11.15,11.1,11.08,152819.42,-0.03,-0.27,11.108,11.239,11.428,236460.52,343100.19,571267.19,0.54
2016-12-16,11.12,11.21,11.13,11.08,182277.05,0.01,0.09,11.084,11.302,11.431,337961.57,404090.21,574347.01,0.64
2016-12-15,11.06,11.23,11.12,11.04,243940.19,0.06,0.54,11.118,11.399,11.431,380313.67,509520.67,577475.43,0.86
2016-12-14,11.11,11.18,11.06,11.0,244754.97,-0.07,-0.63,11.182,11.475,11.431,399526.04,587549.69,582262.76,0.86
2016-12-13,10.94,11.31,11.13,10.88,358510.97,0.15,1.37,11.292,11.551,11.439,416241.01,635414.45,590641.85,1.26
2016-12-12,11.32,11.34,10.98,10.9,660324.69,-0.32,-2.83,11.37,11.601,11.437,449739.85,667091.48,587503.46,2.33
2016-12-09,11.4,11.48,11.3,11.27,394037.53,-0.14,-1.22,11.52,11.665,11.443,470218.85,690882.23,569856.51,1.39
2016-12-08,11.59,11.64,11.44,11.43,340002.06,-0.17,-1.46,11.68,11.705,11.431,638727.67,768947.59,564778.24,1.2
2016-12-07,11.52,11.66,11.61,11.45,328329.78,0.09,0.78,11.768,11.684,11.411,775573.33,778459.81,559063.36,1.16
2016-12-06,11.75,11.8,11.52,11.43,526005.19,-0.22,-1.87,11.81,11.652,11.376,854587.9,824095.3,559511.21,1.86
2016-12-05,11.9,12.05,11.73,11.64,762719.69,-0.38,-3.14,11.832,11.617,11.355,884443.1,799434.19,543074.44,2.69
2016-12-02,11.93,12.18,12.1,11.8,1236581.62,0.22,1.85,11.81,11.559,11.322,911545.61,744603.8,515573.28,4.36
2016-12-01,11.8,12.2,11.88,11.69,1024230.38,0.07,0.59,11.73,11.462,11.272,899167.51,645430.19,472956.34,3.61
2016-11-30,11.65,11.88,11.82,11.64,723402.62,0.19,1.63,11.6,11.387,11.229,781346.29,576975.83,434221.61,2.55
2016-11-29,11.65,11.86,11.63,11.56,675281.19,0.01,0.09,11.494,11.326,11.189,793602.7,545869.24,412813.25,2.38
2016-11-28,11.72,11.93,11.62,11.56,898232.25,-0.08,-0.68,11.402,11.273,11.163,714425.27,507915.44,389243.98,3.17
2016-11-25,11.23,11.85,11.7,11.22,1174691.12,0.47,4.18,11.308,11.221,11.137,577662.0,448830.79,353756.31,4.14
2016-11-24,11.28,11.31,11.23,11.18,435124.25,-0.06,-0.53,11.194,11.156,11.108,391692.87,360608.89,304423.74,1.53
2016-11-23,11.18,11.46,11.29,11.16,784684.69,0.12,1.07,11.174,11.137,11.105,372605.37,339666.9,292939.89,2.77
2016-11-22,11.17,11.18,11.17,11.12,279394.06,0.02,0.18,11.158,11.1,11.1,298135.77,294927.13,265375.71,0.99
2016-11-21,11.11,11.22,11.15,11.09,214415.86,0.03,0.27,11.144,11.092,11.104,301405.61,286714.69,265929.9,0.76
2016-11-18,11.13,11.22,11.13,11.1,244845.48,0.01,0.09,11.134,11.084,11.111,319999.58,286542.76,277708.79,0.86
2016-11-17,11.19,11.2,11.13,11.08,339686.78,-0.08,-0.71,11.118,11.081,11.113,329524.92,300482.49,277835.55,1.2
2016-11-16,11.1,11.25,11.21,11.08,412336.69,0.12,1.08,11.1,11.071,11.117,306728.43,291467.38,269751.95,1.45
2016-11-15,11.11,11.12,11.1,11.05,295743.25,0.0,0.0,11.042,11.051,11.116,291718.48,279757.26,260295.09,1.04
2016-11-14,11.04,11.14,11.1,11.0,307385.69,0.05,0.45,11.04,11.053,11.124,272023.78,270572.51,261762.98,1.08
2016-11-11,11.02,11.06,11.05,10.99,292472.19,0.01,0.09,11.034,11.052,11.128,253085.95,258681.84,259631.29,1.03
2016-11-10,11.0,11.06,11.04,10.99,225704.34,0.12,1.1,11.044,11.059,11.132,271440.06,248238.58,255125.15,0.8
2016-11-09,11.1,11.11,10.92,10.8,337286.91,-0.16,-1.44,11.042,11.072,11.141,276206.33,246212.87,253311.38,1.19
2016-11-08,11.1,11.12,11.09,11.05,197269.75,0.02,0.18,11.06,11.1,11.157,267796.05,235824.3,248877.85,0.7
2016-11-07,11.11,11.15,11.07,11.04,212696.56,-0.04,-0.36,11.066,11.115,11.164,269121.24,245145.11,252638.9,0.75
2016-11-04,11.01,11.25,11.1,11.0,384242.75,0.07,0.64,11.07,11.138,11.168,264277.72,268874.82,256503.27,1.36
2016-11-03,11.0,11.07,11.03,10.96,249535.69,0.01,0.09,11.074,11.144,11.167,225037.09,255188.61,243571.97,0.88
2016-11-02,11.09,11.1,11.01,11.0,295235.5,-0.11,-0.99,11.102,11.163,11.169,216219.41,248036.51,238980.89,1.04
2016-11-01,11.09,11.13,11.12,11.05,203895.7,0.03,0.27,11.14,11.181,11.172,203852.55,240832.92,231182.06,0.72
2016-10-31,11.05,11.11,11.09,11.02,188478.98,-0.03,-0.27,11.164,11.195,11.173,221168.97,252953.44,228751.47,0.66
2016-10-28,11.17,11.21,11.12,11.11,188039.58,-0.05,-0.45,11.206,11.203,11.17,273471.92,260580.74,232288.85,0.66
2016-10-27,11.19,11.21,11.17,11.13,205447.28,-0.03,-0.27,11.214,11.205,11.176,285340.14,262011.73,234214.64,0.72
2016-10-26,11.24,11.29,11.2,11.18,233401.19,-0.05,-0.44,11.224,11.209,11.188,279853.61,260409.89,246909.82,0.82
2016-10-25,11.32,11.34,11.24,11.22,290477.84,-0.05,-0.44,11.222,11.214,11.187,277813.29,261931.4,242044.19,1.02
2016-10-24,11.2,11.43,11.3,11.14,449993.69,0.14,1.25,11.226,11.212,11.182,284737.91,260132.69,234696.87,1.59
2016-10-21,11.21,11.26,11.16,11.11,247380.69,-0.06,-0.54,11.2,11.198,11.175,247689.57,244131.71,219479.55,0.87
2016-10-20,11.2,11.25,11.22,11.17,178014.66,0.03,0.27,11.196,11.19,11.172,238683.31,231955.33,216675.63,0.63
2016-10-19,11.25,11.29,11.19,11.18,223199.55,-0.07,-0.62,11.194,11.175,11.171,240966.16,229925.26,220043.19,0.79
2016-10-18,11.15,11.29,11.26,11.12,325100.97,0.1,0.9,11.206,11.163,11.173,246049.51,221531.21,233542.68,1.15
2016-10-17,11.14,11.29,11.17,11.13,264751.97,0.04,0.36,11.198,11.15,11.184,235527.47,204549.49,230218.38,0.93
2016-10-14,11.22,11.22,11.14,11.08,202349.41,-0.08,-0.71,11.196,11.137,11.206,240573.85,203996.95,227774.68,0.71
2016-10-13,11.22,11.26,11.21,11.16,189428.92,-0.03,-0.27,11.184,11.146,11.231,225227.34,206417.55,234368.21,0.67
2016-10-12,11.19,11.34,11.25,11.16,248616.28,0.02,0.18,11.156,11.167,11.258,218884.36,233409.74,242555.58,0.88
2016-10-11,11.16,11.23,11.22,11.09,272490.78,0.06,0.54,11.12,11.16,11.279,197012.9,222156.99,242735.0,0.96
2016-10-10,11.12,11.17,11.16,11.02,289983.88,0.07,0.63,11.102,11.151,11.305,173571.51,209261.05,242298.18,1.02
2016-09-30,11.06,11.14,11.08,11.06,125616.83,0.01,0.09,11.078,11.152,11.333,167420.05,194827.39,245105.59,0.44
2016-09-29,11.05,11.12,11.07,11.04,157714.03,0.0,0.0,11.108,11.154,11.376,187607.77,201395.94,259246.68,0.56
2016-09-28,11.18,11.18,11.07,11.05,139259.0,-0.07,-0.63,11.178,11.167,11.42,247935.13,210161.12,265668.51,0.49
