date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-12-30,6.63,6.68,6.67,6.62,220713.22,0.06,0.91,6.648,6.677,6.733,289514.28,343432.51,415725.09,0.33
2016-12-29,6.63,6.64,6.61,6.59,298237.25,-0.03,-0.45,6.652,6.676,6.752,322612.11,356355.44,463823.09,0.44
2016-12-28,6.66,6.67,6.64,6.61,268765.62,-0.03,-0.45,6.688,6.681,6.776,333735.34,383728.97,481786.46,0.4
2016-12-27,6.65,6.71,6.67,6.64,231227.94,0.02,0.3,6.712,6.694,6.793,368187.57,387591.04,505888.42,0.34
2016-12-26,6.67,6.67,6.65,6.56,428627.38,-0.04,-0.6,6.708,6.702,6.81,400588.64,400651.04,562363.23,0.63
2016-12-23,6.77,6.77,6.69,6.65,386202.34,-0.1,-1.47,6.706,6.711,6.821,397350.74,436228.78,572123.94,0.57
2016-12-22,6.74,6.83,6.79,6.72,353853.41,0.03,0.44,6.7,6.73,6.829,390098.77,444161.44,581495.06,0.52
2016-12-21,6.67,6.77,6.76,6.66,441026.78,0.11,1.65,6.674,6.735,6.831,433722.59,459757.68,594322.37,0.65
2016-12-20,6.65,6.66,6.65,6.58,393233.31,0.01,0.15,6.676,6.748,6.833,406994.51,445652.35,597168.0,0.58
2016-12-19,6.66,6.7,6.64,6.61,412437.84,-0.02,-0.3,6.696,6.768,6.842,400713.43,449203.45,606761.5,0.61
2016-12-16,6.65,6.71,6.66,6.64,349942.53,0.0,0.0,6.716,6.789,6.852,475106.81,488017.67,643093.01,0.52
2016-12-15,6.73,6.78,6.66,6.63,571972.5,-0.11,-1.62,6.76,6.827,6.852,498224.1,571290.75,644719.53,0.84
2016-12-14,6.74,6.82,6.77,6.72,307386.38,0.02,0.3,6.796,6.871,6.854,485792.78,579843.96,634033.68,0.45
2016-12-13,6.73,6.79,6.75,6.68,361827.91,0.01,0.15,6.82,6.891,6.849,484310.18,624185.81,633172.37,0.53
2016-12-12,6.88,6.9,6.74,6.73,784404.75,-0.14,-2.04,6.84,6.917,6.844,497693.48,724075.43,629996.58,1.16
2016-12-09,6.84,6.92,6.88,6.8,465528.94,0.04,0.58,6.862,6.93,6.841,500928.52,708019.1,620645.04,0.69
2016-12-08,6.89,6.9,6.84,6.81,509815.91,-0.05,-0.73,6.894,6.928,6.83,644357.4,718828.68,631110.08,0.75
2016-12-07,6.85,6.9,6.89,6.82,299973.38,0.04,0.58,6.946,6.926,6.815,673895.13,728887.05,629004.49,0.44
2016-12-06,6.88,6.89,6.85,6.8,428744.41,0.0,0.0,6.962,6.918,6.795,764061.43,748683.66,637510.95,0.63
2016-12-05,6.93,7.0,6.85,6.83,800579.94,-0.18,-2.56,6.994,6.915,6.78,950457.38,764319.54,637471.89,1.18
2016-12-02,7.09,7.33,7.04,7.02,1182673.38,-0.05,-0.7,6.998,6.914,6.764,915109.68,798168.35,615895.3,1.74
2016-12-01,6.98,7.12,7.1,6.95,657504.56,0.12,1.72,6.962,6.876,6.738,793299.95,718148.31,577229.21,0.97
2016-11-30,7.0,7.12,6.97,6.95,750804.88,-0.04,-0.57,6.906,6.836,6.712,783878.96,688223.4,576502.07,1.11
2016-11-29,6.86,7.15,7.01,6.86,1360724.12,0.15,2.19,6.874,6.806,6.688,733305.88,642158.92,562786.18,2.01
2016-11-28,6.89,6.93,6.87,6.82,623841.44,0.01,0.15,6.836,6.771,6.667,578181.71,535917.74,524826.46,0.92
2016-11-25,6.76,6.87,6.86,6.73,573624.75,0.04,0.59,6.83,6.752,6.652,681227.02,533270.99,522248.64,0.85
2016-11-24,6.8,6.9,6.82,6.76,610399.62,0.01,0.15,6.79,6.731,6.642,642996.66,543391.49,510902.09,0.9
2016-11-23,6.84,6.88,6.81,6.79,497939.47,-0.01,-0.15,6.766,6.704,6.637,592567.84,529121.94,494974.69,0.73
2016-11-22,6.83,6.85,6.82,6.77,585103.25,-0.03,-0.44,6.738,6.671,6.633,551011.97,526338.25,485336.38,0.86
2016-11-21,6.67,6.95,6.84,6.66,1139068.0,0.17,2.55,6.706,6.645,6.631,493653.77,510624.24,479706.59,1.68
2016-11-18,6.71,6.77,6.66,6.66,382472.97,-0.04,-0.6,6.674,6.613,6.627,385314.97,433622.26,452357.76,0.56
2016-11-17,6.67,6.71,6.7,6.65,358255.5,0.03,0.45,6.672,6.599,6.631,443786.31,436310.12,452707.69,0.53
2016-11-16,6.67,6.69,6.67,6.64,290160.12,0.0,0.0,6.642,6.587,6.63,465676.04,464780.74,449511.92,0.43
2016-11-15,6.69,6.7,6.66,6.64,298312.25,-0.03,-0.45,6.604,6.57,6.63,501664.52,483413.43,456547.61,0.44
2016-11-14,6.64,6.73,6.68,6.64,597374.0,0.03,0.45,6.584,6.562,6.63,527594.72,513735.18,458340.99,0.88
2016-11-11,6.55,6.66,6.65,6.53,674829.69,0.1,1.53,6.552,6.551,6.624,481929.55,511226.28,440342.29,0.99
2016-11-10,6.52,6.58,6.55,6.52,467704.12,0.07,1.08,6.526,6.552,6.624,428833.93,478412.68,418118.25,0.69
2016-11-09,6.58,6.58,6.48,6.45,470102.56,-0.08,-1.22,6.532,6.569,6.632,463885.44,460827.45,408862.33,0.69
2016-11-08,6.55,6.58,6.56,6.53,427963.22,0.03,0.46,6.536,6.594,6.641,465162.33,444334.52,392122.01,0.63
2016-11-07,6.52,6.56,6.52,6.5,369048.16,0.01,0.15,6.54,6.617,6.646,499875.65,448788.94,384883.11,0.54
2016-11-04,6.57,6.58,6.52,6.51,409351.59,-0.06,-0.91,6.55,6.641,6.652,540523.02,471093.27,383772.37,0.6
2016-11-03,6.49,6.6,6.58,6.47,642961.69,0.09,1.39,6.578,6.662,6.653,527991.44,469105.25,378393.53,0.95
2016-11-02,6.56,6.58,6.5,6.49,476487.0,-0.07,-1.06,6.606,6.672,6.653,457769.46,434243.09,358928.85,0.7
2016-11-01,6.58,6.59,6.58,6.53,601529.81,0.02,0.3,6.652,6.69,6.658,423506.71,429681.8,348053.19,0.89
2016-10-31,6.66,6.67,6.57,6.52,572285.0,-0.08,-1.2,6.694,6.697,6.658,397702.23,402946.8,333172.2,0.84
2016-10-28,6.71,6.74,6.66,6.65,346693.69,-0.05,-0.74,6.732,6.696,6.658,401663.52,369458.29,319648.51,0.51
2016-10-27,6.71,6.75,6.72,6.68,291851.78,0.0,0.0,6.746,6.695,6.66,410219.07,357823.81,318677.74,0.43
2016-10-26,6.79,6.8,6.73,6.7,305173.28,-0.07,-1.03,6.738,6.694,6.66,410716.73,356897.22,314347.57,0.45
2016-10-25,6.76,6.84,6.79,6.75,472507.41,0.02,0.29,6.728,6.687,6.66,435856.89,339909.5,307181.52,0.7
2016-10-24,6.72,6.83,6.76,6.68,592091.44,0.04,0.59,6.7,6.675,6.657,408191.36,320977.28,289984.98,0.87
2016-10-21,6.68,6.75,6.73,6.65,389471.44,0.04,0.6,6.66,6.662,6.655,337253.06,296451.48,270100.21,0.57
2016-10-20,6.66,6.7,6.68,6.62,294340.06,0.01,0.15,6.644,6.643,6.652,305428.54,287681.81,264777.08,0.43
2016-10-19,6.64,6.74,6.68,6.64,430874.09,0.03,0.45,6.65,6.633,6.655,303077.71,283614.6,259641.06,0.63
2016-10-18,6.56,6.65,6.65,6.56,334179.78,0.09,1.37,6.646,6.626,6.659,243962.1,266424.58,263577.08,0.49
2016-10-17,6.65,6.67,6.56,6.54,237399.95,-0.09,-1.35,6.65,6.618,6.666,233763.2,263397.6,261423.7,0.35
2016-10-14,6.7,6.7,6.65,6.61,230348.83,-0.06,-0.89,6.664,6.62,6.682,255649.9,269838.72,257518.89,0.34
2016-10-13,6.67,6.73,6.71,6.63,282585.88,0.06,0.9,6.642,6.624,6.693,269935.07,279531.67,258669.84,0.42
2016-10-12,6.66,6.67,6.66,6.61,135296.08,-0.01,-0.15,6.616,6.626,6.703,264151.5,271797.92,265296.83,0.2
