date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-12-30,47.67,48.6,48.42,47.2,60976.47,0.81,1.7,47.104,46.981,46.191,49786.85,49167.75,52652.24,1.03
2016-12-29,46.61,47.97,47.61,46.37,59178.85,0.99,2.12,46.768,46.797,46.018,46601.88,46470.32,51790.41,1.0
2016-12-28,46.2,47.74,46.62,46.03,52301.87,0.36,0.78,46.696,46.715,45.95,42086.96,50887.65,50170.18,0.89
2016-12-27,46.35,46.56,46.26,45.82,30535.77,-0.35,-0.75,46.89,46.629,45.942,47082.42,52217.4,50686.94,0.52
2016-12-26,46.6,46.74,46.61,45.4,45941.27,-0.13,-0.28,46.848,46.47,45.885,48833.26,55735.04,54296.59,0.78
2016-12-23,47.0,48.12,46.74,46.65,45051.65,-0.51,-1.08,46.858,46.153,45.832,48548.66,57258.44,54615.77,0.76
2016-12-22,47.6,47.6,47.25,47.0,36604.25,-0.34,-0.71,46.826,45.859,45.726,46338.76,57837.91,53875.15,0.62
2016-12-21,46.3,47.73,47.59,45.84,77279.14,1.54,3.34,46.734,45.642,45.597,59688.33,57355.73,53990.05,1.31
2016-12-20,46.95,47.38,46.05,45.84,39289.99,-0.61,-1.31,46.368,45.482,45.503,57352.39,53930.79,53110.79,0.67
2016-12-19,46.6,47.48,46.66,46.06,44518.27,0.08,0.17,46.092,45.455,45.475,62636.81,53365.21,54737.56,0.76
2016-12-16,46.33,46.69,46.58,45.97,34002.14,-0.21,-0.45,45.448,45.401,45.392,65968.22,56136.72,55208.79,0.58
2016-12-15,46.0,47.37,46.79,45.01,103352.13,1.03,2.25,44.892,45.238,45.283,69337.07,57110.49,55890.66,1.75
2016-12-14,44.58,46.49,45.76,44.47,65599.43,1.09,2.44,44.55,45.185,45.157,55023.12,49452.7,54093.05,1.11
2016-12-13,43.0,45.1,44.67,43.0,65712.09,1.23,2.83,44.596,45.254,45.037,50509.2,49156.48,51696.74,1.11
2016-12-12,44.1,45.07,43.44,43.38,61175.32,-0.36,-0.82,44.818,45.299,44.987,44093.6,52858.13,49832.32,1.04
2016-12-09,45.0,45.05,43.8,43.75,50846.36,-1.28,-2.84,45.354,45.51,44.991,46305.22,51973.1,48132.16,0.86
2016-12-08,46.14,46.21,45.08,44.95,31782.39,-0.91,-1.98,45.584,45.592,44.969,44883.92,49912.39,47179.22,0.54
2016-12-07,45.74,46.1,45.99,45.23,43029.82,0.22,0.48,45.82,45.552,44.858,43882.29,50624.38,46887.88,0.73
2016-12-06,46.15,46.48,45.78,45.3,33634.12,-0.35,-0.76,45.912,45.523,44.666,47803.77,52290.79,46065.73,0.57
2016-12-05,44.7,46.99,46.12,44.4,72233.4,1.19,2.65,45.78,45.495,44.516,61622.67,56109.91,46188.13,1.23
2016-12-02,46.17,47.19,44.95,44.86,43739.86,-1.17,-2.54,45.666,45.382,44.311,57640.98,54280.86,43723.78,0.74
2016-12-01,46.02,46.48,46.26,45.83,26774.24,-0.16,-0.34,45.6,45.328,44.172,54940.86,54670.82,44224.15,0.45
2016-11-30,45.3,46.46,46.45,44.0,62637.24,1.31,2.9,45.284,45.129,44.015,57366.48,58733.39,45198.09,1.06
