date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-12-30,4.62,4.67,4.65,4.6,183575.16,0.03,0.65,4.67,4.698,4.738,191246.76,227281.51,310776.36,0.25
2016-12-29,4.65,4.69,4.62,4.62,141293.84,-0.05,-1.07,4.68,4.713,4.756,220542.13,271153.99,340289.67,0.19
2016-12-28,4.73,4.73,4.67,4.66,159212.38,-0.06,-1.27,4.698,4.712,4.785,230843.21,281502.47,347984.79,0.22
2016-12-27,4.66,4.78,4.73,4.65,276141.72,0.05,1.07,4.716,4.704,4.812,243749.23,303044.76,363690.77,0.37
2016-12-26,4.66,4.72,4.68,4.61,196010.69,-0.02,-0.43,4.72,4.688,4.835,245673.03,314798.93,377050.32,0.27
2016-12-23,4.69,4.73,4.7,4.59,330052.0,-0.01,-0.21,4.726,4.683,4.863,263316.26,361963.86,392648.78,0.45
2016-12-22,4.74,4.76,4.71,4.68,192799.27,-0.05,-1.05,4.746,4.7,4.89,321765.85,360909.51,405084.23,0.26
2016-12-21,4.75,4.79,4.76,4.73,223742.45,0.01,0.21,4.726,4.722,4.918,332161.74,365078.73,436923.2,0.3
2016-12-20,4.72,4.8,4.75,4.68,285760.72,0.04,0.85,4.692,4.741,4.944,362340.29,379901.26,473985.23,0.39
2016-12-19,4.68,4.75,4.71,4.66,284226.88,-0.09,-1.88,4.656,4.757,4.969,383924.83,381055.57,493974.03,0.39
2016-12-16,4.64,4.95,4.8,4.59,622299.94,0.19,4.12,4.64,4.778,4.992,460611.45,394271.21,498955.45,0.84
2016-12-15,4.59,4.66,4.61,4.54,244778.7,0.02,0.44,4.654,4.799,5.011,400053.17,409425.36,491056.88,0.33
2016-12-14,4.59,4.69,4.59,4.53,374635.22,0.02,0.44,4.718,4.858,5.042,397995.73,414467.11,508867.41,0.51
2016-12-13,4.55,4.61,4.57,4.42,393683.41,-0.06,-1.3,4.79,4.92,5.077,397462.22,424336.78,539035.79,0.53
2016-12-12,4.87,4.9,4.63,4.57,667660.0,-0.24,-4.93,4.858,4.982,5.11,378186.31,439301.7,541972.82,0.91
2016-12-09,4.93,4.95,4.87,4.86,319508.53,-0.06,-1.22,4.916,5.043,5.142,327930.96,423333.7,554620.72,0.43
