date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-12-30,4.57,4.59,4.54,4.53,187623.34,-0.05,-1.09,4.532,4.518,4.544,220580.31,216354.69,292812.77,0.3
2016-12-29,4.52,4.61,4.59,4.5,339475.38,0.07,1.55,4.52,4.521,4.55,222109.88,215640.19,318198.53,0.54
2016-12-28,4.51,4.53,4.52,4.49,145504.44,0.0,0.0,4.506,4.517,4.559,204396.57,210515.49,327656.72,0.23
2016-12-27,4.52,4.56,4.52,4.51,257748.8,0.03,0.67,4.504,4.517,4.571,214464.05,228891.4,363100.01,0.41
2016-12-26,4.48,4.5,4.49,4.44,172549.59,0.01,0.22,4.496,4.514,4.591,201770.87,237536.87,402672.65,0.28
2016-12-23,4.52,4.52,4.48,4.45,195271.2,-0.04,-0.89,4.504,4.514,4.611,212129.06,269405.38,437715.49,0.31
2016-12-22,4.51,4.53,4.52,4.48,250908.84,0.01,0.22,4.522,4.532,4.627,209170.49,274072.01,453278.04,0.4
2016-12-21,4.49,4.52,4.51,4.48,195841.84,0.03,0.67,4.528,4.546,4.64,216634.4,296233.54,456537.8,0.31
2016-12-20,4.53,4.54,4.48,4.46,194282.88,-0.05,-1.1,4.53,4.558,4.655,243318.75,318576.45,464191.83,0.31
2016-12-19,4.56,4.57,4.53,4.51,224340.56,-0.04,-0.88,4.532,4.566,4.674,273302.87,340268.96,477966.83,0.36
2016-12-16,4.53,4.58,4.57,4.52,180478.34,0.02,0.44,4.524,4.569,4.688,326681.7,369270.85,486761.26,0.29
2016-12-15,4.5,4.57,4.55,4.48,288228.38,0.03,0.66,4.542,4.578,4.698,338973.54,420756.87,503995.69,0.46
2016-12-14,4.49,4.55,4.52,4.46,329263.59,0.03,0.67,4.564,4.6,4.713,375832.68,444797.96,510492.67,0.53
2016-12-13,4.48,4.51,4.49,4.4,344203.47,0.0,0.0,4.586,4.624,4.727,393834.15,497308.61,517531.38,0.55
2016-12-12,4.65,4.7,4.49,4.47,491234.72,-0.17,-3.65,4.6,4.667,4.745,407235.06,567808.42,543194.56,0.78
2016-12-09,4.65,4.68,4.66,4.62,241937.52,0.0,0.0,4.614,4.707,4.767,411860.0,606025.6,584424.04,0.39
2016-12-08,4.67,4.72,4.66,4.63,472524.09,0.03,0.65,4.614,4.721,4.775,502540.21,632484.07,628982.42,0.75
2016-12-07,4.57,4.64,4.63,4.55,419270.97,0.07,1.53,4.636,4.734,4.78,513763.24,616842.05,675481.25,0.67
2016-12-06,4.57,4.62,4.56,4.55,411208.0,0.0,0.0,4.662,4.752,4.776,600783.06,609807.2,686545.98,0.66
2016-12-05,4.6,4.64,4.56,4.54,514359.44,-0.1,-2.15,4.734,4.781,4.775,728381.79,615664.69,681419.5,0.82
2016-12-02,4.76,4.76,4.66,4.65,695338.56,-0.11,-2.31,4.8,4.806,4.773,800191.2,604251.66,667835.84,1.11
2016-12-01,4.75,4.77,4.77,4.72,528639.25,0.01,0.21,4.828,4.818,4.766,762427.92,587234.52,652843.51,0.84
2016-11-30,4.89,4.89,4.76,4.72,854370.06,-0.16,-3.25,4.832,4.825,4.753,719920.86,576187.38,644138.72,1.36
2016-11-29,4.87,4.98,4.92,4.84,1049201.62,0.03,0.61,4.842,4.83,4.74,618831.34,537754.15,614127.81,1.67
2016-11-28,4.82,4.91,4.89,4.81,873406.5,0.09,1.88,4.828,4.822,4.718,502947.6,518580.69,577052.41,1.39
