date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-12-30,8.63,8.7,8.7,8.62,98942.22,0.08,0.93,8.636,8.672,8.802,86632.17,90611.63,134063.49,0.22
2016-12-29,8.58,8.64,8.62,8.54,63873.1,0.04,0.47,8.638,8.667,8.833,80751.22,94834.07,144662.88,0.15
2016-12-28,8.63,8.66,8.58,8.54,94376.43,-0.05,-0.58,8.67,8.667,8.866,89649.5,117447.01,155453.29,0.21
2016-12-27,8.65,8.71,8.63,8.62,79952.0,-0.02,-0.23,8.702,8.693,8.896,90027.54,119855.92,163679.0,0.18
2016-12-26,8.69,8.69,8.65,8.57,96017.11,-0.06,-0.69,8.702,8.72,8.93,96343.77,126887.34,186824.96,0.22
2016-12-23,8.75,8.78,8.71,8.64,69537.48,-0.07,-0.8,8.708,8.747,8.95,94591.09,147881.77,197993.16,0.16
2016-12-22,8.7,8.81,8.78,8.7,108364.5,0.04,0.46,8.696,8.787,8.968,108916.92,153218.51,206027.91,0.25
2016-12-21,8.67,8.78,8.74,8.66,96266.63,0.11,1.27,8.664,8.814,8.979,145244.53,152752.36,209991.04,0.22
2016-12-20,8.7,8.72,8.63,8.59,111533.11,-0.05,-0.58,8.684,8.85,8.992,149684.29,154920.86,215603.64,0.25
2016-12-19,8.65,8.76,8.68,8.63,87253.74,0.03,0.35,8.738,8.893,9.013,157430.92,153591.17,216445.11,0.2
2016-12-16,8.64,8.67,8.65,8.63,141166.62,0.03,0.35,8.786,8.931,9.033,201172.45,177515.34,225797.6,0.32
2016-12-15,8.83,8.85,8.62,8.6,290002.53,-0.22,-2.49,8.878,8.999,9.051,197520.1,194491.68,226353.22,0.66
2016-12-14,8.88,8.92,8.84,8.83,118465.44,-0.06,-0.67,8.964,9.064,9.072,160260.2,193459.56,224667.66,0.27
2016-12-13,8.92,8.95,8.9,8.79,150266.27,-0.02,-0.22,9.016,9.099,9.078,160157.44,207502.08,225890.32,0.34
2016-12-12,9.1,9.12,8.92,8.91,305961.38,-0.19,-2.09,9.048,9.14,9.076,149751.41,246762.57,222056.97,0.7
2016-12-09,9.06,9.17,9.11,9.02,122904.88,0.06,0.66,9.076,9.152,9.073,153858.23,248104.54,214592.21,0.28
2016-12-08,9.11,9.13,9.05,9.02,103703.02,-0.05,-0.55,9.12,9.148,9.06,191463.26,258837.3,215646.38,0.24
2016-12-07,9.05,9.1,9.1,9.0,117951.64,0.05,0.55,9.164,9.143,9.048,226658.92,267229.71,216905.46,0.27
2016-12-06,9.08,9.13,9.06,9.04,98236.14,0.0,0.0,9.182,9.133,9.028,254846.72,276286.42,216817.12,0.22
2016-12-05,9.19,9.25,9.06,9.02,326495.47,-0.27,-2.89,9.232,9.133,9.016,343773.73,279299.05,217879.37,0.74
2016-12-02,9.3,9.43,9.33,9.24,310930.03,0.05,0.54,9.228,9.134,9.0,342350.85,274079.86,205062.01,0.71
