date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-12-30,23.97,24.07,23.81,23.79,68290.04,0.02,0.08,23.49,23.329,23.968,119387.63,116321.07,143804.76,0.14
2016-12-29,23.66,23.94,23.79,23.58,97666.38,0.11,0.47,23.38,23.327,24.036,143839.59,123164.47,146926.71,0.21
2016-12-28,23.45,23.97,23.68,23.41,204873.59,0.48,2.07,23.204,23.345,24.117,144341.21,122550.58,152456.48,0.43
2016-12-27,23.51,23.61,23.2,23.15,130728.18,0.23,1.0,23.1,23.369,24.183,122292.84,112328.04,153938.07,0.28
2016-12-26,23.22,23.22,22.97,22.71,95379.97,-0.29,-1.25,23.086,23.464,24.291,112759.02,121856.26,165633.24,0.2
2016-12-23,23.0,23.56,23.26,22.61,190549.84,0.35,1.53,23.168,23.58,24.391,113254.51,136067.97,174396.19,0.4
2016-12-22,23.16,23.27,22.91,22.88,100174.47,-0.25,-1.08,23.274,23.769,24.459,102489.34,131288.25,173023.45,0.21
2016-12-21,23.12,23.44,23.16,23.08,94631.72,0.03,0.13,23.486,23.968,24.53,100759.96,137240.3,174322.96,0.2
2016-12-20,23.37,23.37,23.13,23.01,83059.11,-0.25,-1.07,23.638,24.17,24.589,102363.25,145808.49,177798.63,0.18
2016-12-19,23.75,23.84,23.38,23.25,97857.39,-0.41,-1.72,23.842,24.403,24.642,130953.5,160003.48,179196.52,0.21
2016-12-16,23.6,24.05,23.79,23.6,136724.02,-0.18,-0.75,23.992,24.607,24.692,158881.43,171288.45,179740.87,0.29
2016-12-15,23.9,24.08,23.97,23.62,91527.54,0.05,0.21,24.264,24.745,24.721,160087.16,170688.95,175975.28,0.19
2016-12-14,24.18,24.22,23.92,23.88,102648.19,-0.23,-0.95,24.45,24.888,24.741,173720.65,182362.38,175753.8,0.22
2016-12-13,24.26,24.37,24.15,23.9,226010.36,0.02,0.08,24.702,24.996,24.773,189253.72,195548.1,179095.83,0.48
2016-12-12,25.13,25.23,24.13,24.02,237497.02,-1.02,-4.06,24.964,25.117,24.783,189053.46,209410.22,173719.34,0.5
2016-12-09,24.95,25.29,25.15,24.95,142752.7,0.25,1.0,25.222,25.202,24.786,183695.47,212724.42,167891.68,0.3
2016-12-08,25.16,25.33,24.9,24.77,159694.98,-0.28,-1.11,25.226,25.149,24.734,181290.74,214758.66,165922.46,0.34
2016-12-07,25.44,25.62,25.18,25.0,180313.56,-0.28,-1.1,25.326,25.092,24.703,191004.11,211405.63,166553.67,0.38
2016-12-06,25.55,25.94,25.46,25.39,225009.05,0.04,0.16,25.29,25.007,24.644,201842.48,209788.77,165261.74,0.48
2016-12-05,25.19,25.58,25.42,25.06,210707.08,0.25,0.99,25.27,24.881,24.596,229766.99,198389.56,159407.85,0.45
2016-12-02,25.4,25.45,25.17,25.03,130729.04,-0.23,-0.91,25.182,24.776,24.535,241753.36,188193.29,154392.27,0.28
2016-12-01,25.28,25.5,25.4,24.88,208261.8,0.4,1.6,25.072,24.696,24.499,248226.57,181261.61,153785.58,0.44
2016-11-30,25.35,25.74,25.0,24.95,234505.45,-0.36,-1.42,24.858,24.593,24.456,231807.15,169145.21,147409.16,0.5
2016-11-29,24.9,25.88,25.36,24.8,364631.56,0.38,1.52,24.724,24.55,24.432,217735.06,162643.56,140655.91,0.77
2016-11-28,24.94,25.28,24.98,24.76,270638.97,0.36,1.46,24.492,24.448,24.409,167012.14,138028.45,126717.52,0.57
2016-11-25,24.18,24.65,24.62,24.18,163095.08,0.29,1.19,24.37,24.37,24.402,134633.22,123058.94,116640.53,0.35
2016-11-24,24.31,24.55,24.33,24.1,126164.67,0.0,0.0,24.32,24.319,24.413,114296.64,117086.26,115354.85,0.27
2016-11-23,24.3,24.4,24.33,24.06,164145.02,0.13,0.54,24.328,24.313,24.437,106483.28,121701.72,118374.04,0.35
2016-11-22,24.48,24.48,24.2,24.16,111016.95,-0.17,-0.7,24.376,24.281,24.479,107552.07,120734.7,117972.44,0.24
2016-11-21,24.44,24.55,24.37,24.26,108744.38,0.0,0.0,24.404,24.311,24.535,109044.77,120426.13,116337.54,0.23
2016-11-18,24.32,24.44,24.37,24.27,61412.18,0.0,0.0,24.37,24.293,24.578,111484.67,120591.25,116742.9,0.13
2016-11-17,24.56,24.57,24.37,24.1,87097.87,-0.2,-0.81,24.318,24.301,24.609,119875.88,126309.55,120892.52,0.18
2016-11-16,24.35,24.69,24.57,24.35,169488.95,0.23,0.94,24.298,24.319,24.636,136920.16,125673.12,120525.21,0.36
2016-11-15,24.28,24.35,24.34,24.13,118480.46,0.14,0.58,24.186,24.313,24.642,133917.34,118668.25,117377.65,0.25
2016-11-14,24.11,24.33,24.2,24.08,120943.88,0.09,0.37,24.218,24.37,24.683,131807.49,115406.58,116801.83,0.26
2016-11-11,24.34,24.35,24.11,24.0,103368.26,-0.16,-0.66,24.216,24.434,24.73,129697.82,110222.12,122631.36,0.22
