date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-12-30,7.6,7.6,7.31,7.22,2940621.75,-0.23,-3.05,7.58,7.472,7.157,3124831.55,4044630.05,4257287.88,1.39
2016-12-29,7.62,7.72,7.54,7.47,2192056.5,-0.15,-1.95,7.68,7.42,7.134,3760751.3,4015160.98,4473468.49,1.03
2016-12-28,7.51,7.7,7.69,7.4,2832467.25,0.14,1.85,7.708,7.34,7.123,4339247.2,4167291.9,4876556.11,1.34
2016-12-27,7.84,7.91,7.55,7.44,4280364.5,-0.26,-3.33,7.644,7.256,7.073,5180889.35,4552872.88,5120014.7,2.02
2016-12-26,7.7,7.96,7.81,7.61,3378647.75,0.0,0.0,7.554,7.224,7.003,5122224.95,4639999.22,5070300.21,1.59
2016-12-23,7.7,8.05,7.81,7.6,6120220.5,0.13,1.69,7.364,7.124,6.915,4964428.55,4785151.55,5014166.58,2.89
2016-12-22,7.32,7.7,7.68,7.26,5084536.0,0.31,4.21,7.16,7.044,6.821,4269570.65,4576472.1,4794526.58,2.4
2016-12-21,7.15,7.7,7.37,7.07,7040678.0,0.27,3.8,6.972,6.977,6.728,3995336.6,4613183.65,4603279.01,3.32
2016-12-20,6.87,7.12,7.1,6.7,3987042.5,0.24,3.5,6.868,6.896,6.649,3924856.4,4230489.75,4368184.82,1.88
2016-12-19,6.94,7.09,6.86,6.82,2589665.75,0.07,1.03,6.894,6.85,6.594,4157773.5,4179940.13,4326458.42,1.22
2016-12-16,6.7,6.95,6.79,6.7,2645931.0,0.05,0.74,6.884,6.842,6.548,4605874.55,4469945.7,4283945.61,1.25
2016-12-15,6.65,6.84,6.74,6.56,3713365.75,-0.11,-1.61,6.928,6.847,6.505,4883373.55,4931776.0,4280619.46,1.75
2016-12-14,7.13,7.42,6.85,6.83,6688277.0,-0.38,-5.26,6.982,6.906,6.466,5231030.7,5585820.33,4316112.97,3.16
2016-12-13,6.72,7.26,7.23,6.68,5151628.0,0.42,6.17,6.924,6.89,6.409,4536123.1,5687156.53,4175104.86,2.43
2016-12-12,7.0,7.28,6.81,6.73,4830171.0,-0.2,-2.85,6.806,6.782,6.318,4202106.75,5500601.2,4010657.26,2.28
2016-12-09,6.94,7.08,7.01,6.75,4033426.0,0.0,0.0,6.8,6.706,6.255,4334016.85,5243181.6,3967535.91,1.9
2016-12-08,6.65,7.07,7.01,6.6,5451651.5,0.45,6.86,6.766,6.597,6.17,4980178.45,5012581.05,3873239.75,2.57
