date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-12-30,47.0,47.68,47.14,46.88,52563.72,-0.16,-0.34,47.246,47.813,49.395,74867.61,87885.62,116780.63,0.85
2016-12-29,46.67,48.25,47.3,46.56,108498.17,0.5,1.07,47.322,48.08,49.84,79281.39,117763.22,118593.74,1.76
2016-12-28,47.36,47.37,46.8,46.69,59569.31,-0.54,-1.14,47.576,47.991,50.312,72632.32,117671.88,117085.55,0.96
2016-12-27,47.66,47.97,47.34,47.31,48271.53,-0.31,-0.65,47.93,47.913,50.826,79651.61,126172.05,121643.55,0.78
2016-12-26,47.3,47.68,47.65,45.7,105435.32,0.13,0.27,48.2,47.886,51.289,91663.05,134942.96,128439.06,1.71
2016-12-23,48.51,48.95,47.52,47.47,74632.61,-1.05,-2.16,48.38,47.882,51.813,100903.63,151446.34,131218.88,1.21
2016-12-22,48.62,48.95,48.57,47.92,75252.82,0.0,0.0,48.838,48.419,52.331,156245.05,158883.58,133560.98,1.22
2016-12-21,49.05,49.36,48.57,48.01,94665.78,-0.12,-0.25,48.406,49.016,52.785,162711.44,157986.83,135694.06,1.53
2016-12-20,48.8,49.81,48.69,48.5,108328.73,0.14,0.29,47.896,49.679,53.291,172692.49,155753.27,137795.39,1.75
2016-12-19,48.58,49.17,48.55,48.07,151638.19,-1.26,-2.53,47.572,50.32,53.821,178222.86,151564.34,140230.36,2.45
2016-12-16,46.42,51.05,49.81,46.42,351339.75,3.4,7.33,47.384,50.977,54.316,201989.06,145675.63,137636.72,5.69
2016-12-15,45.9,47.08,46.41,45.52,107584.73,0.39,0.85,48.0,51.599,54.755,161522.1,119424.27,124415.66,1.74
2016-12-14,46.88,46.88,46.02,45.8,144571.06,-1.05,-2.23,49.626,52.632,55.41,153262.22,116499.22,124704.49,2.34
2016-12-13,47.38,47.44,47.07,45.8,135980.56,-0.54,-1.13,51.462,53.739,56.09,138814.05,117115.05,127869.65,2.2
2016-12-12,52.3,52.45,47.61,47.6,270469.19,-5.28,-9.98,53.068,54.692,56.732,124905.82,121935.16,129134.4,4.38
2016-12-09,54.51,54.68,52.89,52.72,149004.95,-1.65,-3.02,54.57,55.743,57.335,89362.21,110991.41,127136.86,2.41
2016-12-08,55.49,55.55,54.54,54.49,66285.33,-0.66,-1.2,55.198,56.242,57.667,77326.44,108238.38,129724.69,1.07
2016-12-07,55.16,55.4,55.2,54.41,72330.21,0.09,0.16,55.638,56.554,57.873,79736.22,113401.28,133358.93,1.17
2016-12-06,55.48,55.83,55.1,54.99,66439.42,-0.02,-0.04,56.016,56.902,58.007,95416.06,119837.52,139911.51,1.08
2016-12-05,55.5,56.6,55.12,55.05,92751.13,-0.94,-1.68,56.316,57.321,58.219,118964.5,128896.37,142729.22,1.5
2016-12-02,56.79,57.15,56.03,56.03,88826.09,-0.73,-1.29,56.916,57.655,58.418,132620.61,129597.81,143971.2,1.44
2016-12-01,56.85,56.95,56.74,56.52,78334.24,-0.34,-0.6,57.286,57.91,58.583,139150.32,129407.06,148990.81,1.27
2016-11-30,56.14,58.28,57.09,56.13,150729.42,0.47,0.83,57.47,58.187,58.759,147066.35,132909.76,156318.41,2.44
2016-11-29,57.8,57.8,56.6,56.57,184181.64,-1.51,-2.6,57.788,58.441,58.928,144258.98,138624.24,163352.57,2.98
2016-11-28,58.44,59.5,58.12,58.0,161031.66,0.22,0.38,58.326,58.772,59.082,138828.24,136333.63,161447.12,2.61
2016-11-25,57.58,58.19,57.88,56.5,121474.65,0.21,0.36,58.394,58.926,59.129,126575.0,143282.32,160484.42,1.97
2016-11-24,58.35,58.49,57.66,57.56,117914.38,-1.05,-1.79,58.534,59.091,59.195,119663.79,151211.01,169825.35,1.91
2016-11-23,59.38,59.67,58.68,58.6,136692.56,-0.65,-1.1,58.904,59.192,59.248,118753.17,153316.58,182322.88,2.21
2016-11-22,58.46,59.75,59.29,58.0,157027.97,0.81,1.39,59.094,59.111,59.186,132989.5,159985.5,180684.54,2.54
2016-11-21,58.2,58.75,58.46,58.0,99765.45,-0.12,-0.2,59.218,59.117,59.111,133839.01,156562.07,179962.94,1.61
2016-11-18,59.4,59.4,58.58,58.43,86918.61,-0.65,-1.1,59.458,59.182,59.063,159989.63,158344.6,183510.35,1.41
2016-11-17,59.2,59.52,59.51,58.58,113361.24,-0.11,-0.18,59.648,59.256,58.971,182758.22,168574.55,184478.79,1.83
2016-11-16,60.3,60.93,59.63,59.5,207874.22,-0.26,-0.43,59.48,59.332,58.87,187879.99,179727.07,186829.07,3.36
2016-11-15,59.68,60.19,59.91,58.85,161275.55,0.25,0.42,59.128,59.414,58.72,186981.51,188080.9,182041.83,2.61
2016-11-14,59.55,61.2,59.66,59.15,230518.52,0.12,0.2,59.016,59.391,58.573,179285.12,186560.61,180185.35,3.73
2016-11-11,59.0,59.56,59.53,57.8,200761.55,0.91,1.55,58.906,59.331,58.39,156699.57,177686.52,174419.93,3.25
2016-11-10,58.6,59.15,58.67,58.19,138970.12,0.81,1.4,58.864,59.299,58.263,154390.89,188439.69,169412.18,2.25
2016-11-09,59.37,59.48,57.87,57.22,203381.8,-1.49,-2.51,59.184,59.303,58.215,171574.14,211329.18,168302.73,3.29
2016-11-08,60.2,60.38,59.35,59.21,122793.59,0.23,0.39,59.7,59.26,58.187,189180.29,201383.58,162593.68,1.99
2016-11-07,59.22,59.72,59.11,58.39,117590.77,-0.22,-0.37,59.766,59.105,58.112,193836.1,203363.81,161938.79,1.9
2016-11-04,60.3,61.25,59.32,59.2,189218.16,-0.96,-1.59,59.756,58.944,58.055,198673.48,208676.1,165697.09,3.06
2016-11-03,60.4,61.12,60.27,59.62,224886.38,-0.18,-0.3,59.734,58.685,57.886,222488.49,200383.03,159771.37,3.64
2016-11-02,59.71,61.29,60.45,59.35,291412.56,0.74,1.24,59.422,58.408,57.651,251084.22,193931.06,152243.5,4.72
2016-11-01,59.1,60.2,59.68,59.1,146072.64,0.65,1.1,58.82,58.025,57.406,213586.88,176002.76,140329.93,2.36
2016-10-31,59.2,59.25,59.06,58.13,141777.66,-0.18,-0.3,58.444,57.755,57.217,212891.52,173810.09,137537.67,2.29
2016-10-28,58.18,60.88,59.21,58.16,308293.22,0.51,0.87,58.132,57.448,57.024,218678.73,171153.34,135604.34,4.99
2016-10-27,57.88,61.18,58.71,57.88,367865.0,1.32,2.3,57.636,57.227,56.863,178277.56,150384.68,124685.2,5.95
2016-10-26,57.4,57.7,57.44,57.04,103925.86,-0.35,-0.61,57.394,57.126,56.764,136777.91,125276.29,111265.08,1.68
2016-10-25,57.11,58.35,57.8,57.11,142595.86,0.3,0.52,57.23,57.114,56.715,138418.64,123803.77,109257.17,2.31
2016-10-24,56.6,58.2,57.5,56.39,170713.7,0.78,1.38,57.066,57.118,56.653,134728.66,120513.76,105995.14,2.76
2016-10-21,57.29,57.3,56.73,56.3,106287.37,-0.77,-1.34,56.764,57.166,56.623,123627.96,122718.07,103369.25,1.72
2016-10-20,56.6,58.01,57.5,56.42,160366.77,0.88,1.55,56.818,57.087,56.588,122491.79,119159.72,104713.4,2.6
2016-10-19,56.97,57.39,56.62,56.46,112129.51,-0.36,-0.63,56.858,56.894,56.495,113774.66,110555.94,101048.74,1.81
2016-10-18,55.8,57.28,56.98,55.79,124145.94,0.99,1.77,56.998,56.786,56.438,109188.89,104657.1,103767.49,2.01
2016-10-17,57.0,57.26,55.99,55.55,115210.21,-1.01,-1.77,57.17,56.678,56.48,106298.86,101265.25,103674.52,1.86
2016-10-14,57.26,57.4,57.0,56.61,100606.54,-0.7,-1.21,57.568,56.599,56.632,121808.18,100055.34,103345.99,1.63
2016-10-13,57.47,58.0,57.7,57.21,116781.1,0.39,0.68,57.356,56.499,56.73,115827.64,98985.72,105721.36,1.89
2016-10-12,57.7,57.7,57.32,56.92,89200.66,-0.51,-0.88,56.93,56.401,56.841,107337.22,97253.87,112308.86,1.44
2016-10-11,58.06,58.25,57.84,57.34,109695.8,-0.12,-0.21,56.574,56.316,56.944,100125.31,94710.58,115001.61,1.78
2016-10-10,56.52,58.45,57.98,56.52,192756.81,2.04,3.65,56.186,56.188,57.043,96231.63,91476.52,117538.16,3.12
2016-09-30,55.66,55.96,55.94,55.58,70703.81,0.41,0.74,55.63,56.08,57.102,78302.5,84020.43,116524.47,1.14
2016-09-29,55.81,56.09,55.57,55.43,74329.02,0.05,0.09,55.642,56.089,57.267,82143.8,90267.09,119931.37,1.2
2016-09-28,55.89,55.89,55.54,55.45,53141.09,-0.37,-0.66,55.872,56.096,57.472,87170.52,91541.53,120868.11,0.86
2016-09-27,55.19,55.94,55.9,55.0,90227.41,0.7,1.27,56.058,56.089,57.675,89295.86,102877.89,124136.69,1.46
2016-09-26,56.0,56.31,55.2,55.0,103111.17,-0.79,-1.41,56.19,56.282,57.846,86721.41,106083.79,127288.73,1.67
2016-09-23,56.74,57.28,56.0,55.95,89910.29,-0.72,-1.27,56.53,56.665,58.07,89738.35,106636.64,138058.75,1.46
2016-09-22,57.16,57.5,56.72,56.65,99462.66,0.25,0.44,56.536,56.96,58.39,98390.39,112457.0,145993.18,1.61
2016-09-21,56.7,56.8,56.47,56.26,63767.76,-0.01,-0.02,56.32,57.28,58.692,95912.54,127363.86,157814.98,1.03
2016-09-20,57.0,57.0,56.56,56.21,77355.16,-0.35,-0.61,56.12,57.572,59.059,116459.92,135292.64,182015.47,1.25
2016-09-19,56.33,57.75,56.9,56.32,118195.89,0.87,1.55,56.374,57.897,59.291,125446.17,143599.81,186949.24,1.91
2016-09-14,55.3,56.88,56.03,55.06,133170.48,0.4,0.72,56.8,58.124,59.501,123534.93,149028.52,191248.09,2.16
2016-09-13,56.2,56.45,55.64,55.51,87073.4,0.22,0.4,57.384,58.445,59.775,126523.6,149595.64,201595.28,1.41
2016-09-12,56.4,56.78,55.47,55.3,166504.66,-2.38,-4.11,58.24,58.848,60.128,158815.18,150194.7,219834.48,2.7
2016-09-09,59.12,59.37,57.83,57.8,122286.43,-1.19,-2.02,59.024,59.262,60.475,154125.36,145395.48,241652.08,1.98
2016-09-08,58.7,59.98,59.03,58.6,108639.69,0.06,0.1,59.42,59.409,60.42,161753.44,148493.67,244579.28,1.76
2016-09-07,59.56,59.98,58.95,58.85,148113.83,-1.03,-1.72,59.448,59.475,60.314,174522.11,169480.86,248742.64,2.4
2016-09-06,58.9,60.2,59.92,57.19,248531.27,0.54,0.91,59.506,59.82,60.207,172667.68,179529.36,248574.93,4.02
2016-09-05,60.01,60.5,59.39,59.16,143055.59,-0.43,-0.72,59.456,60.104,60.065,141574.22,188266.09,242784.45,2.32
2016-09-02,59.32,60.5,59.81,59.04,160426.84,0.6,1.01,59.5,60.545,59.943,136665.61,228738.3,245010.32,2.6
2016-09-01,59.22,60.28,59.17,58.98,172483.02,-0.04,-0.07,59.398,60.684,59.732,135233.9,230298.67,246111.9,2.79
2016-08-31,59.51,59.88,59.24,58.4,138841.69,-0.42,-0.7,59.502,60.878,59.544,164439.61,233467.66,244458.52,2.25
2016-08-30,60.09,60.1,59.67,59.35,93063.95,0.07,0.12,60.134,61.105,59.322,186391.04,253594.92,243258.63,1.51
2016-08-29,59.4,60.46,59.61,59.14,118512.53,0.36,0.61,60.752,61.408,59.104,234957.97,289474.26,244813.99,1.92
2016-08-26,60.19,60.57,59.3,59.12,153268.33,-0.38,-0.64,61.59,61.687,58.863,320811.0,337908.68,247103.49,2.48
2016-08-25,60.18,60.76,59.69,58.78,318511.56,-2.66,-4.27,61.97,61.43,58.708,325363.43,340664.88,246271.14,5.16
2016-08-24,62.92,64.46,62.4,62.2,248598.84,-0.37,-0.59,62.254,61.153,58.558,302495.71,328004.43,243211.36,4.02
2016-08-23,62.1,64.63,62.76,62.08,335898.59,-1.11,-1.74,62.076,60.594,58.338,320798.8,317620.49,248595.71,5.44
2016-08-22,64.0,66.98,63.8,62.81,547777.69,2.63,4.3,62.064,60.025,58.346,343990.55,297302.81,242291.94,8.87
2016-08-19,61.1,61.86,61.2,60.47,176030.45,0.09,0.15,61.784,59.34,58.224,355006.36,261282.33,220705.14,2.85
2016-08-18,61.0,61.87,61.11,60.73,204172.97,-0.43,-0.7,60.89,58.779,58.212,355966.33,261925.13,220862.35,3.3
2016-08-17,62.78,63.8,61.51,61.21,340114.31,-1.21,-1.93,60.052,58.209,58.265,353513.15,255449.37,219757.17,5.51
2016-08-16,62.0,63.19,62.7,61.2,451857.34,0.3,0.48,59.112,57.539,58.294,314442.17,232922.33,208628.11,7.31
2016-08-15,56.91,62.4,62.4,56.9,602856.75,5.67,9.99,57.986,56.8,58.285,250615.06,200153.71,193484.24,9.76
2016-08-12,56.68,57.25,56.73,55.5,180830.27,-0.18,-0.32,56.896,56.039,58.263,167558.29,156298.29,172503.72,2.93
2016-08-11,56.5,58.55,56.92,56.5,191907.06,0.09,0.16,56.668,55.986,58.533,167883.93,151877.4,176071.84,3.11
2016-08-10,57.28,57.88,56.81,56.5,144759.45,-0.27,-0.47,56.366,55.962,58.87,157385.6,158418.29,174677.71,2.34
2016-08-09,56.8,57.1,57.07,56.31,132721.77,0.19,0.33,55.966,56.081,59.215,151402.49,179570.93,177553.59,2.15
2016-08-08,55.2,56.95,56.95,54.76,187572.92,1.37,2.46,55.614,56.667,59.57,149692.37,187281.08,191539.75,3.04
2016-08-05,55.35,57.08,55.59,55.11,182458.44,0.19,0.34,55.182,57.108,59.815,145038.3,180127.95,193911.5,2.95
2016-08-04,54.75,55.76,55.41,54.6,139415.41,0.58,1.06,55.304,57.645,60.192,135870.87,179799.58,193229.01,2.26
2016-08-03,55.21,55.21,54.81,54.33,114843.92,-0.53,-0.96,55.558,58.321,60.577,159450.98,184064.96,202442.06,1.86
2016-08-02,54.94,55.54,55.31,54.61,124171.15,0.51,0.93,56.196,59.05,61.064,207739.37,184333.89,206734.99,2.01
2016-08-01,56.2,56.2,54.79,53.7,164302.56,-1.4,-2.49,57.72,59.769,61.522,224869.78,186814.77,213202.45,2.66
2016-07-29,56.44,56.8,56.2,55.13,136621.3,-0.44,-0.78,59.034,60.487,62.039,215217.61,188709.15,221930.57,2.21
2016-07-28,58.0,58.6,56.68,55.26,257315.98,-1.31,-2.26,59.986,61.079,62.464,223728.29,200266.29,234159.77,4.17
2016-07-27,63.01,63.15,58.0,57.18,356285.88,-4.93,-7.83,61.084,61.778,62.969,208678.94,190937.13,240201.45,5.77
2016-07-26,61.34,63.31,62.93,61.34,209823.19,1.59,2.59,61.904,62.348,63.381,160928.41,175536.24,238599.65,3.4
2016-07-25,60.95,61.83,61.36,60.88,116041.68,0.36,0.59,61.818,62.473,63.557,148759.76,195798.42,247993.94,1.88
2016-07-22,61.47,61.88,60.96,60.88,179174.7,-1.2,-1.93,61.94,62.522,63.834,162200.69,207695.04,261985.34,2.9
2016-07-21,62.11,63.3,62.17,62.0,182069.23,0.07,0.11,62.172,62.739,64.06,176804.29,206658.44,276963.02,2.95
2016-07-20,62.8,62.85,62.1,62.02,117533.25,-0.4,-0.64,62.472,62.833,64.249,173195.32,220819.15,283344.74,1.9
2016-07-19,62.0,62.75,62.5,61.68,148979.94,0.52,0.84,62.792,63.078,64.493,190144.07,229136.08,299120.93,2.41
2016-07-18,61.68,62.74,61.97,60.88,183246.34,-0.14,-0.23,63.128,63.275,64.573,242837.08,239590.13,315471.82,2.97
2016-07-15,63.9,64.13,62.12,61.69,252192.69,-1.54,-2.42,63.104,63.591,64.765,253189.4,255152.0,321967.89,4.08
2016-07-14,63.85,64.5,63.67,63.13,164024.36,-0.05,-0.08,63.306,63.849,64.908,236512.6,268053.26,332036.63,2.65
2016-07-13,64.79,64.79,63.7,63.0,202277.02,-0.49,-0.76,63.194,64.16,64.912,268442.99,289465.78,342452.0,3.27
2016-07-12,61.88,64.26,64.18,60.8,412444.97,2.29,3.7,63.364,64.414,64.977,268128.1,301663.07,361596.15,6.68
2016-07-11,62.75,63.48,61.85,61.56,235007.94,-1.29,-2.04,63.422,64.641,64.888,236343.19,300189.46,366710.81,3.8
2016-07-08,63.17,63.84,63.13,62.69,168808.7,0.0,0.0,64.078,65.145,64.931,257114.59,316275.64,380731.87,2.73
2016-07-07,64.25,64.4,63.11,62.38,323676.34,-1.46,-2.26,64.392,65.381,65.2,299593.92,347267.59,395596.46,5.24
2016-07-06,64.39,65.37,64.55,63.81,200702.55,0.1,0.15,65.126,65.664,65.554,310488.57,345870.33,401869.77,3.25
2016-07-05,65.0,65.1,64.47,63.7,253520.44,-0.62,-0.95,65.464,65.908,65.804,335198.03,369105.79,425531.89,4.1
2016-07-04,63.61,66.5,65.13,63.6,338864.94,0.45,0.7,65.86,65.871,65.929,364035.72,391353.51,451502.56,5.48
2016-07-01,67.0,67.2,64.7,64.2,381205.34,-2.07,-3.1,66.212,65.939,65.803,375436.69,388783.79,459941.95,6.17
2016-06-30,66.0,67.99,66.78,65.86,378149.56,0.6,0.91,66.37,65.967,65.657,394941.26,396020.0,475582.5,6.12
2016-06-29,66.84,67.98,66.24,65.62,324249.88,-0.22,-0.33,66.202,65.664,65.377,381252.1,395438.21,490485.43,5.25
2016-06-28,66.05,67.18,66.45,64.88,397708.88,-0.4,-0.6,66.352,65.54,64.877,403013.54,421529.24,483958.31,6.44
2016-06-27,65.8,67.3,66.89,65.3,395869.81,1.44,2.2,65.882,65.135,64.441,418671.31,433232.16,480823.03,6.41
2016-06-24,65.89,67.5,65.49,62.51,478728.19,-0.44,-0.67,65.666,64.717,64.092,402130.88,445188.1,483834.34,7.75
2016-06-23,66.5,67.17,65.94,64.71,309703.75,-1.05,-1.57,65.564,65.018,63.725,397098.73,443925.32,483776.23,5.01
2016-06-22,63.49,67.0,66.99,63.21,433057.06,2.9,4.53,65.126,65.444,63.338,409624.32,457869.2,482400.96,7.01
2016-06-21,66.63,68.39,64.1,63.5,475997.72,-1.66,-2.52,64.728,65.699,62.934,440044.95,481957.99,486306.33,7.7
2016-06-20,65.25,66.2,65.81,63.0,313167.66,0.84,1.29,64.388,65.986,62.657,447793.02,511651.61,492316.08,5.07
2016-06-17,64.3,67.34,64.98,64.28,453567.44,1.25,1.96,63.768,65.667,62.066,488245.32,531100.12,497831.6,7.34
2016-06-16,64.9,65.7,63.75,63.11,372331.72,-1.3,-2.0,64.472,65.346,61.467,490751.91,555145.01,492598.35,6.03
2016-06-15,61.2,67.79,65.0,61.2,585160.19,2.52,4.03,65.762,65.089,61.065,506114.09,585532.64,501844.99,9.47
2016-06-14,62.5,63.0,62.4,60.62,514738.09,-0.36,-0.57,66.67,64.214,60.388,523871.03,546387.39,481939.82,8.33
2016-06-13,67.3,69.5,62.71,62.4,515429.16,-5.79,-8.45,67.584,63.747,59.807,575510.21,528413.9,471221.94,8.34
2016-06-08,69.71,71.48,68.5,68.3,466100.38,-1.54,-2.2,67.566,63.466,59.332,573954.91,522480.58,455991.78,7.54
2016-06-07,69.01,70.86,70.2,68.2,449142.62,0.67,0.96,66.22,62.431,58.541,619538.11,523627.15,443712.82,7.27
2016-06-06,67.6,71.9,69.54,66.99,673944.88,2.56,3.82,64.416,61.232,57.66,664951.2,506932.71,429868.42,10.91
2016-06-03,62.0,68.84,66.97,61.5,772934.0,4.39,7.01,61.758,60.169,56.82,568903.74,490654.67,410664.02,12.51
2016-06-02,61.01,63.78,62.62,60.7,507652.69,0.88,1.43,59.91,59.328,56.252,481317.58,472980.54,394146.41,8.22
2016-06-01,60.88,63.47,61.77,59.68,694016.38,0.6,0.98,59.366,58.465,56.058,471006.24,464563.09,384948.23,11.23
2016-05-31,57.0,61.84,61.18,56.7,676208.06,4.96,8.82,58.642,57.587,55.853,427716.19,430051.69,363414.74,10.95
2016-05-30,56.55,57.68,56.25,55.65,193707.59,-1.25,-2.17,58.048,57.04,55.687,348914.22,418157.34,347613.8,3.14
2016-05-27,59.0,59.5,57.73,57.66,335003.19,-2.1,-3.51,58.58,56.561,55.602,412405.59,417492.25,353273.0,5.42
2016-05-26,58.0,60.3,59.9,55.5,456096.0,1.75,3.01,58.746,55.866,55.432,464643.51,414029.98,361274.24,7.38
2016-05-25,59.98,61.87,58.15,58.05,477566.09,0.01,0.02,57.564,55.198,55.025,458119.94,389502.97,350603.67,7.73
2016-05-24,58.28,58.55,58.21,57.18,282198.22,-0.7,-1.19,56.532,54.651,54.765,432387.19,363798.49,339028.1,4.57
2016-05-23,58.1,60.14,58.91,57.57,511164.47,0.32,0.55,56.032,54.087,54.407,487400.47,352804.12,338000.29,8.27
2016-05-20,53.3,59.11,58.56,53.11,596192.75,4.59,8.51,54.542,53.47,54.077,422578.9,330673.38,325934.62,9.65
2016-05-19,53.11,56.55,53.99,53.11,423478.16,1.02,1.93,52.986,53.176,53.723,363416.45,315312.28,319641.39,6.85
2016-05-18,54.02,54.3,52.99,52.1,348902.34,-2.68,-4.81,52.832,53.65,53.799,320886.01,305333.37,324434.74,5.65
2016-05-17,51.7,56.55,55.71,50.62,557264.62,4.3,8.36,52.77,54.119,54.063,295209.79,296777.79,320754.78,9.02
2016-05-16,50.2,51.77,51.46,50.2,187056.64,0.71,1.4,52.142,54.333,54.172,218207.78,277070.25,310967.72,3.03
2016-05-13,52.7,53.25,50.78,50.18,300380.47,-2.39,-4.5,52.398,54.642,54.607,238767.86,289053.76,326046.3,4.86
2016-05-12,51.7,53.23,53.22,50.52,210825.97,0.59,1.12,53.366,54.997,55.053,267208.11,308518.51,330157.24,3.41
2016-05-11,53.0,53.54,52.68,51.69,220521.23,0.14,0.27,54.468,54.851,55.321,289780.72,311704.36,346458.53,3.57
2016-05-10,53.49,53.49,52.57,52.03,172254.58,-0.12,-0.23,55.468,54.879,55.562,298345.79,314257.7,354678.66,2.79
2016-05-09,54.61,54.65,52.74,52.0,289857.03,-2.9,-5.21,56.524,54.727,55.87,335932.73,323196.45,370120.1,4.69
2016-05-06,58.92,59.88,55.62,55.55,442581.72,-3.12,-5.31,56.886,54.683,56.178,339339.66,321195.86,374206.53,7.16
2016-05-05,57.33,59.3,58.73,57.33,323689.06,1.13,1.96,56.628,54.271,56.332,349828.91,323970.49,377582.48,5.24
2016-05-04,57.2,58.55,57.68,57.02,263346.56,-0.16,-0.28,55.234,53.948,56.445,333627.99,343536.11,397409.41,4.26
2016-05-03,54.5,58.49,57.85,54.07,360189.28,3.28,6.01,54.29,54.007,56.695,330169.62,344731.77,415074.46,5.83
2016-04-29,53.81,55.5,54.55,53.1,306891.69,0.21,0.39,52.93,54.01,56.65,310460.17,344865.19,420992.0,4.97
2016-04-28,51.73,55.2,54.33,51.52,495027.94,2.55,4.92,52.48,54.571,56.841,303052.05,363038.83,445103.3,8.01
2016-04-27,53.02,53.2,51.76,51.69,242684.48,-1.07,-2.02,51.914,55.108,57.049,298112.08,351795.98,456447.98,3.93
2016-04-26,51.1,52.99,52.96,50.82,246054.7,1.92,3.76,52.662,55.79,57.294,353444.23,381212.71,480603.94,3.98
2016-04-25,51.74,51.74,51.05,49.85,261642.02,-1.23,-2.35,53.724,56.246,57.489,359293.92,395099.61,496871.37,4.24
2016-04-22,51.01,52.55,52.3,50.7,269851.12,0.86,1.67,55.09,57.013,57.747,379270.21,417043.75,516683.91,4.37
2016-04-21,55.03,55.19,51.5,50.93,470328.09,-4.05,-7.29,56.662,57.673,58.072,423025.61,427217.21,565333.54,7.61
2016-04-20,58.38,59.36,55.5,54.01,519345.22,-2.75,-4.72,58.302,58.393,58.427,405479.88,431194.47,599541.69,8.41
2016-04-19,58.5,59.62,58.27,57.65,275303.16,0.39,0.67,58.918,58.942,58.558,408981.18,451282.7,636575.31,4.46
2016-04-18,57.7,58.46,57.88,57.15,361523.44,-2.28,-3.79,58.768,59.382,58.493,430905.29,485417.14,635537.8,5.85
2016-04-15,59.95,61.98,60.16,59.3,488628.16,0.51,0.85,58.936,59.29,58.19,454817.3,497118.81,642633.87,7.91
2016-04-14,58.97,59.97,59.7,57.85,382599.41,1.13,1.93,58.684,59.111,57.537,431408.81,527167.77,643871.92,6.19
2016-04-13,58.06,60.82,58.58,57.8,536851.75,1.1,1.91,58.484,58.989,56.694,456909.07,561099.99,654763.67,8.69
