date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-12-30,20.88,20.96,20.55,20.45,261150.0,-0.29,-1.39,20.932,20.748,22.323,405228.71,480107.43,476969.41,0.27
2016-12-29,21.29,21.32,20.84,20.7,322046.0,-0.36,-1.7,20.882,20.939,22.618,417870.53,483390.05,489698.39,0.33
2016-12-28,21.24,21.48,21.2,21.01,321517.31,-0.22,-1.03,20.836,21.088,22.924,453404.78,486748.32,521104.62,0.33
2016-12-27,20.65,21.98,21.42,20.59,743305.44,0.77,3.73,20.692,21.197,23.213,495362.13,495878.05,564687.95,0.77
2016-12-26,20.21,20.69,20.65,20.12,378124.81,0.35,1.72,20.474,21.361,23.45,490514.13,469997.6,566552.71,0.39
2016-12-23,20.47,20.67,20.3,20.25,324359.09,-0.31,-1.5,20.564,21.622,23.737,554986.16,511087.06,610443.42,0.33
2016-12-22,20.3,20.77,20.61,20.1,499717.25,0.13,0.64,20.996,22.073,24.082,548909.58,526819.2,626522.8,0.51
2016-12-21,20.2,20.7,20.48,20.2,531304.06,0.15,0.74,21.34,22.486,24.398,520091.86,514902.56,622149.26,0.55
2016-12-20,21.0,21.0,20.33,20.15,719065.44,-0.77,-3.65,21.702,22.952,24.735,496393.96,511234.54,632629.39,0.74
2016-12-19,22.0,22.0,21.1,21.04,700484.94,-1.36,-6.05,22.248,23.457,25.083,449481.07,474973.54,623195.62,0.72
2016-12-16,22.12,22.75,22.46,22.12,293976.19,0.13,0.58,22.68,23.897,25.398,467187.97,473831.38,657704.12,0.3
2016-12-15,22.15,22.62,22.33,21.88,355628.69,0.04,0.18,23.15,24.296,25.661,504728.82,496006.73,718163.55,0.37
2016-12-14,22.67,22.9,22.29,22.2,412814.56,-0.77,-3.34,23.632,24.76,25.895,509713.25,555460.92,730138.81,0.43
2016-12-13,23.02,23.28,23.06,21.86,484500.97,-0.2,-0.86,24.202,25.229,26.114,526075.11,633497.85,750853.96,0.5
2016-12-12,24.78,24.78,23.26,23.07,789019.44,-1.55,-6.25,24.666,25.539,26.308,500466.0,663107.81,800923.19,0.81
2016-12-09,24.61,25.17,24.81,24.37,481680.44,0.07,0.28,25.114,25.851,26.43,480474.79,709799.78,805411.24,0.5
2016-12-08,25.1,25.13,24.74,24.7,380550.84,-0.4,-1.59,25.442,26.09,26.489,487284.65,726226.4,829250.35,0.39
2016-12-07,25.35,25.37,25.14,24.18,494623.88,-0.24,-0.95,25.888,26.309,26.58,601208.59,729395.95,931737.82,0.51
2016-12-06,25.15,25.63,25.38,25.15,356455.41,-0.12,-0.47,26.256,26.517,26.638,740920.59,754024.25,1107864.69,0.37
2016-12-05,25.08,25.98,25.5,24.86,689063.38,-0.95,-3.59,26.412,26.709,26.58,825749.62,771417.69,1104545.23,0.71
2016-12-02,26.71,26.85,26.45,26.37,515729.72,-0.52,-1.93,26.588,26.899,26.513,939124.77,841576.86,1091086.74,0.53
2016-12-01,26.56,27.3,26.97,26.3,950170.56,-0.01,-0.04,26.738,27.026,26.42,965168.15,940320.36,1094405.21,0.98
2016-11-30,27.35,27.99,26.98,26.77,1193183.88,0.82,3.13,26.73,27.029,26.315,857583.32,904816.71,1072858.18,1.23
2016-11-29,26.17,26.53,26.16,25.9,780600.56,-0.22,-0.83,26.778,26.999,26.211,767127.9,868210.06,1064067.04,0.8
2016-11-28,27.36,27.42,26.38,25.48,1255939.12,-0.82,-3.02,27.006,27.077,26.141,717085.77,938738.58,1056607.66,1.29
2016-11-25,26.79,27.6,27.2,26.71,645946.62,0.27,1.0,27.21,27.009,26.06,744028.94,901022.69,1015634.7,0.67
2016-11-24,27.08,27.19,26.93,26.7,412246.41,-0.29,-1.06,27.314,26.888,25.959,915472.57,932274.31,1012528.65,0.42
2016-11-23,27.9,28.07,27.22,26.98,740906.81,-0.08,-0.29,27.328,26.851,25.863,952050.1,1134079.69,1027490.93,0.76
2016-11-22,27.04,27.42,27.3,26.9,530389.88,-0.1,-0.36,27.22,26.759,25.764,969292.21,1461705.14,1017105.41,0.55
2016-11-21,27.27,28.25,27.4,26.01,1390655.0,-0.32,-1.15,27.148,26.451,25.661,1160391.39,1437672.76,1031521.2,1.43
2016-11-18,27.8,29.0,27.72,27.51,1503164.75,0.72,2.67,26.808,26.127,25.588,1058016.44,1340596.62,1006609.42,1.55
2016-11-17,26.62,27.0,27.0,26.31,595134.06,0.32,1.2,26.462,25.814,25.494,949076.05,1248490.06,961681.46,0.61
2016-11-16,26.64,27.22,26.68,26.09,827117.38,-0.26,-0.96,26.374,25.601,25.444,1316109.29,1240899.65,964013.43,0.85
2016-11-15,25.6,27.8,26.94,25.46,1485885.75,1.24,4.83,26.298,25.423,25.41,1954118.06,1259924.02,969115.13,1.53
2016-11-14,26.23,26.25,25.7,25.31,878780.25,-0.29,-1.12,25.754,25.204,25.405,1714954.13,1174476.75,940578.0,0.91
2016-11-11,26.15,26.77,25.99,25.7,958462.81,-0.57,-2.15,25.446,25.111,25.46,1623176.79,1130246.72,947417.71,0.99
2016-11-10,26.0,28.28,26.56,25.58,2430300.25,0.26,0.99,25.166,25.029,25.491,1547904.07,1092782.99,943382.27,2.5
2016-11-09,24.43,26.64,26.3,24.35,4017161.25,2.08,8.59,24.828,24.874,25.474,1165690.01,920902.17,897231.56,4.14
2016-11-08,24.16,24.49,24.22,24.15,290066.09,0.06,0.25,24.548,24.768,25.458,565729.99,572505.68,768149.09,0.3
2016-11-07,24.47,24.58,24.16,24.03,419893.56,-0.43,-1.75,24.654,24.871,25.555,633999.37,625369.65,821566.32,0.43
2016-11-04,24.84,25.0,24.59,24.46,582099.19,-0.28,-1.13,24.776,25.049,25.647,637316.64,672622.23,864720.93,0.6
2016-11-03,24.77,25.19,24.87,24.71,519229.97,-0.03,-0.12,24.892,25.173,25.707,637661.91,674872.85,913820.5,0.53
2016-11-02,25.45,25.67,24.9,24.9,1017361.12,-0.89,-3.45,24.92,25.286,25.721,676114.32,687127.21,965529.9,1.05
2016-10-28,24.58,25.25,24.75,24.5,631413.0,-0.02,-0.08,24.988,25.396,25.71,579281.38,678306.23,980870.51,0.65
2016-10-27,25.07,25.07,24.77,24.7,436479.94,-0.4,-1.59,25.088,25.605,25.746,616739.93,706679.26,1048219.05,0.45
2016-10-26,25.0,25.25,25.17,24.88,583825.5,0.16,0.64,25.322,25.809,25.858,707927.81,764588.69,1204767.89,0.6
2016-10-25,25.2,25.34,25.01,24.8,711492.06,-0.23,-0.91,25.454,25.952,25.83,712083.8,793981.54,1286951.72,0.73
2016-10-24,25.25,25.45,25.24,25.01,533196.38,-0.01,-0.04,25.652,26.074,25.761,698140.1,873560.95,1282659.94,0.55
2016-10-21,25.7,25.88,25.25,25.16,818705.75,-0.69,-2.66,25.804,26.147,25.68,777331.09,963792.5,1285342.02,0.84
2016-10-20,25.72,26.69,25.94,25.51,892419.38,0.11,0.43,26.122,26.239,25.597,796618.59,1017762.99,1283685.47,0.92
2016-10-19,26.0,26.48,25.83,25.79,604605.44,-0.17,-0.65,26.296,26.244,25.479,821249.57,1056819.64,1283435.4,0.62
2016-10-18,25.9,26.13,26.0,25.51,641773.56,0.0,0.0,26.45,26.241,25.362,875879.29,1152768.16,1322192.41,0.66
