date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-12-30,36.9,37.27,36.8,36.7,22253.39,0.08,0.22,37.098,36.944,37.185,23058.19,28380.72,32358.13,0.31
2016-12-29,36.79,36.9,36.72,36.6,13155.57,-0.26,-0.7,37.24,36.858,37.262,26968.92,29201.53,33410.55,0.19
2016-12-28,37.52,37.52,36.98,36.82,29462.64,-0.49,-1.31,37.316,36.804,37.341,29571.44,30999.41,35825.79,0.42
2016-12-27,37.72,37.72,37.47,37.0,21112.79,-0.05,-0.13,37.26,36.815,37.422,29394.69,34194.12,37000.36,0.3
2016-12-26,37.39,37.62,37.52,36.92,29306.58,0.01,0.03,37.044,36.757,37.48,33126.09,36204.39,40939.09,0.41
2016-12-23,37.5,37.6,37.51,36.76,41807.01,0.41,1.1,36.79,36.729,37.554,33703.25,37773.13,43189.75,0.59
2016-12-22,36.77,37.36,37.1,36.77,26168.19,0.4,1.09,36.476,36.817,37.601,31434.14,36281.11,44414.14,0.37
2016-12-21,36.5,37.14,36.7,36.41,28578.87,0.31,0.85,36.292,36.977,37.664,32427.39,37922.14,47673.46,0.4
2016-12-20,36.2,36.79,36.39,36.09,39769.79,0.14,0.39,36.37,37.109,37.707,38993.56,36606.07,48149.88,0.56
2016-12-19,36.0,36.65,36.25,36.0,32192.38,0.31,0.86,36.47,37.269,37.75,39282.69,35477.1,47419.62,0.45
2016-12-16,36.15,36.62,35.94,35.78,30461.49,-0.24,-0.66,36.668,37.425,37.805,41843.02,36335.53,47165.03,0.43
2016-12-15,36.84,37.07,36.18,36.08,31134.4,-0.91,-2.45,37.158,37.665,37.865,41128.08,37619.58,47246.67,0.44
2016-12-14,36.91,37.4,37.09,36.1,61409.74,0.2,0.54,37.662,37.877,37.923,43416.89,40652.17,47125.4,0.87
2016-12-13,37.13,37.58,36.89,36.71,41215.44,-0.35,-0.94,37.848,38.028,37.939,34218.59,39806.59,45386.47,0.58
2016-12-12,38.42,38.61,37.24,36.9,44994.01,-1.15,-3.0,38.068,38.203,37.959,31671.51,45673.78,44679.46,0.63
2016-12-09,38.7,38.7,38.39,38.2,26886.8,-0.31,-0.8,38.182,38.378,37.956,30828.04,48606.36,46025.03,0.38
2016-12-08,38.05,38.86,38.7,38.05,42578.46,0.68,1.79,38.172,38.385,37.91,34111.08,52547.17,46943.23,0.6
2016-12-07,37.98,38.12,38.02,37.66,15418.23,0.03,0.08,38.092,38.35,37.872,37887.45,57424.78,46354.91,0.22
